MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,DEPTH,TYPE,PH,COLOR,CONDUCT,ALK
5236,COBBOSSEECONTEE L,2,2004-10-19,CW,10,C,6.9,10,99999,13
5236,COBBOSSEECONTEE L,1,2004-10-19,CW,10,C,6.9,9,99999,13
5236,COBBOSSEECONTEE L,1,2005-05-27,CW,10,C,6.9,999,99999,10
5236,COBBOSSEECONTEE L,2,2005-05-27,CW,10,C,6.9,999,99999,9.5
5236,COBBOSSEECONTEE L,2,2005-07-25,CW,7,C,99.99,999,99999,13
5236,COBBOSSEECONTEE L,1,2005-08-22,CW,6,C,99.99,999,99999,16
5236,COBBOSSEECONTEE L,2,2005-08-22,CW,6,C,99.99,999,99999,14.5
5236,COBBOSSEECONTEE L,1,2006-05-26,CW,10,C,7,999,99999,999.9
5236,COBBOSSEECONTEE L,1,2006-06-19,CW,10,C,6.8,999,99999,17.5
5236,COBBOSSEECONTEE L,2,2006-06-19,CW,6,C,7,999,99999,17.5
5236,COBBOSSEECONTEE L,1,2006-07-19,CW,9,C,6.9,999,99999,22.5
5236,COBBOSSEECONTEE L,2,2006-07-19,CW,8,C,6.8,999,99999,20
5236,COBBOSSEECONTEE L,2,2006-08-17,CW,7,C,7.3,999,99999,18.5
5236,COBBOSSEECONTEE L,1,2006-08-17,CW,8,C,7.1,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2006-09-25,CW,10,C,7,999,99999,20
5236,COBBOSSEECONTEE L,1,2006-09-26,CW,10,C,7,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2006-10-27,CW,10,C,7,999,99999,21
5236,COBBOSSEECONTEE L,2,2006-10-27,CW,10,C,6.9,999,99999,20
5236,COBBOSSEECONTEE L,2,2007-05-22,CW,10,C,7,999,99999,19.5
5236,COBBOSSEECONTEE L,1,2007-05-23,CW,10,C,7.1,999,99999,19
5236,COBBOSSEECONTEE L,2,2007-06-13,CW,3,C,6.9,999,99999,19.5
5236,COBBOSSEECONTEE L,1,2007-06-13,CW,8,C,7.2,999,99999,19
5236,COBBOSSEECONTEE L,1,2007-07-12,CW,6,C,7.2,999,99999,18.5
5236,COBBOSSEECONTEE L,2,2007-07-12,CW,7,C,7.2,999,99999,19
5236,COBBOSSEECONTEE L,1,2007-08-14,CW,7,C,7.5,999,99999,19
5236,COBBOSSEECONTEE L,2,2007-08-14,CW,7,C,7.2,999,99999,19.5
5236,COBBOSSEECONTEE L,1,2007-08-29,CW,7,C,7.1,999,99999,20
5236,COBBOSSEECONTEE L,2,2007-08-29,CW,8,C,7.1,999,99999,21
5236,COBBOSSEECONTEE L,1,2007-09-28,CW,9,C,7,999,99999,20
5236,COBBOSSEECONTEE L,2,2007-10-26,CW,10,C,6.8,999,99999,19.5
5236,COBBOSSEECONTEE L,1,2007-10-26,CW,10,C,6.9,999,99999,19.5
5236,COBBOSSEECONTEE L,2,2008-05-27,CW,8,C,7,999,99999,999.9
5236,COBBOSSEECONTEE L,1,2008-05-29,CW,8,C,7,999,99999,19
5236,COBBOSSEECONTEE L,1,2008-06-19,CW,6,C,7.1,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2008-06-19,CW,7,C,7.1,999,99999,20
5236,COBBOSSEECONTEE L,2,2008-07-18,CW,8,C,7,999,99999,20
5236,COBBOSSEECONTEE L,1,2008-07-22,CW,9,C,6.8,999,99999,999.9
5236,COBBOSSEECONTEE L,2,2008-08-15,CW,7,C,7.2,999,99999,21
5236,COBBOSSEECONTEE L,1,2008-08-15,CW,7,C,7.2,999,99999,20
5236,COBBOSSEECONTEE L,1,2008-09-17,CW,8,C,7,999,99999,999.9
5236,COBBOSSEECONTEE L,2,2008-09-17,CW,8,C,7.1,999,99999,20
5236,COBBOSSEECONTEE L,2,2008-10-10,CW,10,C,7,999,99999,21
5236,COBBOSSEECONTEE L,1,2008-10-15,CW,10,C,6.8,999,99999,20
5236,COBBOSSEECONTEE L,2,2009-05-26,CW,6,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2009-05-26,CW,9,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2009-06-25,CW,10,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2009-06-25,CW,9,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2009-07-20,CW,8,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2009-07-20,CW,8,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2009-08-17,CW,7,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2009-08-17,CW,6,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2009-09-21,CW,10,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2009-09-21,CW,10,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2009-10-30,CW,10,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,2,2009-10-30,CW,10,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,1,2010-05-21,CW,10,C,99.99,999,99999,19
5236,COBBOSSEECONTEE L,2,2010-05-25,CW,10,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2010-06-14,CW,6,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2010-06-14,CW,7,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2010-07-15,CW,6,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2010-07-15,CW,6,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,2,2010-08-05,CW,7,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2010-08-05,CW,6.5,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2010-09-16,CW,9,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2010-09-16,CW,10,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2010-10-26,CW,10,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2010-10-26,CW,10,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2011-05-25,CW,10,C,99.99,999,99999,19
5236,COBBOSSEECONTEE L,1,2011-05-25,CW,10,C,99.99,999,99999,18
5236,COBBOSSEECONTEE L,2,2011-06-16,CW,7,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2011-06-16,CW,7,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2011-06-30,CW,6,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,2,2011-07-11,CW,6,C,99.99,999,99999,19
5236,COBBOSSEECONTEE L,1,2011-07-11,CW,6,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,2,2011-08-09,CW,6,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2011-08-09,CW,6.5,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2011-09-21,CW,9.5,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,2,2011-09-21,CW,10,C,99.99,999,99999,19.5
5236,COBBOSSEECONTEE L,2,2012-06-01,CW,5,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2012-06-01,CW,7,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2012-06-19,CW,9,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2012-06-19,CW,6,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2012-07-11,CW,6,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2012-08-14,CW,6.5,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,1,2012-08-14,CW,6.5,C,99.99,999,99999,25
5236,COBBOSSEECONTEE L,2,2012-09-25,CW,9,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2012-09-25,CW,9,C,99.99,999,99999,22.5
5236,COBBOSSEECONTEE L,2,2012-10-26,CW,9,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2012-10-26,CW,9,C,99.99,999,99999,22
5236,COBBOSSEECONTEE L,2,2013-05-31,CW,9,C,99.99,999,99999,22
5236,COBBOSSEECONTEE L,1,2013-05-31,CW,9,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2013-06-18,CW,7,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,2,2013-06-18,CW,9,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2013-07-25,CW,6.5,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,2,2013-07-25,CW,5,C,99.99,999,99999,22.5
5236,COBBOSSEECONTEE L,1,2013-08-29,CW,7,C,99.99,999,99999,23
5236,COBBOSSEECONTEE L,2,2013-08-29,CW,3,C,99.99,999,99999,23
5236,COBBOSSEECONTEE L,1,2013-10-01,CW,9,C,99.99,999,99999,22.5
5236,COBBOSSEECONTEE L,2,2013-10-01,CW,8,C,99.99,999,99999,22.5
5236,COBBOSSEECONTEE L,2,2014-05-29,CW,7,C,99.99,999,99999,19
5236,COBBOSSEECONTEE L,1,2014-05-29,CW,8,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2014-06-11,CW,8,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2014-06-11,CW,7,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2014-07-02,CW,8,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2014-07-02,CW,8,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2014-08-01,CW,6.5,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,2,2014-08-01,CW,7,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2014-09-12,CW,7,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,2,2014-09-12,CW,6.5,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2014-10-15,CW,9,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2014-10-15,CW,9,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2015-05-26,CW,7,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,2,2015-05-26,CW,8,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,2,2015-06-11,CW,999.9,C,99.99,999,99999,999.9
5236,COBBOSSEECONTEE L,2,2015-06-25,CW,8,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2015-06-25,CW,8,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2015-07-21,CW,7,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2015-07-24,CW,7,C,99.99,999,99999,22
5236,COBBOSSEECONTEE L,2,2015-08-25,CW,7,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2015-08-25,CW,6,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,2,2015-09-24,CW,6,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2015-09-24,CW,8,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2015-10-20,CW,10,C,99.99,999,99999,22
5236,COBBOSSEECONTEE L,1,2015-10-20,CW,10,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2016-05-12,CW,9,C,99.99,999,99999,19.5
5236,COBBOSSEECONTEE L,1,2016-05-12,CW,9,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2016-06-08,CW,6,C,99.99,999,99999,19.5
5236,COBBOSSEECONTEE L,2,2016-06-08,CW,6,C,99.99,999,99999,19
5236,COBBOSSEECONTEE L,2,2016-06-23,CW,999.9,C,99.99,999,99999,999.9
5236,COBBOSSEECONTEE L,1,2016-07-13,CW,7,C,99.99,999,99999,22.5
5236,COBBOSSEECONTEE L,2,2016-07-13,CW,8,C,99.99,999,99999,23
5236,COBBOSSEECONTEE L,1,2016-08-09,CW,7,C,99.99,999,99999,23.5
5236,COBBOSSEECONTEE L,2,2016-08-11,CW,7,C,99.99,999,99999,23
5236,COBBOSSEECONTEE L,2,2017-05-18,CW,9,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2017-05-18,CW,9,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2017-06-13,CW,9,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,2,2017-06-13,CW,9,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2017-07-14,CW,7,C,99.99,999,99999,23
5236,COBBOSSEECONTEE L,2,2017-07-17,CW,7,C,99.99,999,99999,22
5236,COBBOSSEECONTEE L,1,2017-08-09,CW,7,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,2,2017-08-10,CW,8,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2017-09-25,CW,9,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2017-09-25,CW,9,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2017-10-16,CW,9,C,99.99,999,99999,22
5236,COBBOSSEECONTEE L,1,2017-10-16,CW,9,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,2,2018-05-29,CW,9,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2018-05-29,CW,9,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,2,2018-06-12,CW,8,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,1,2018-06-12,CW,8,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,2,2018-07-09,CW,8,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2018-07-09,CW,7,C,99.99,999,99999,19.5
5236,COBBOSSEECONTEE L,2,2018-08-08,CW,7,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2018-09-05,CW,7,C,7.61,6,99,21.5
5236,COBBOSSEECONTEE L,2,2018-09-05,CW,7,C,7.99,6,100,21
5236,COBBOSSEECONTEE L,2,2018-09-21,CW,9,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,1,2018-09-21,CW,7.5,C,99.99,999,99999,22.5
5236,COBBOSSEECONTEE L,2,2018-10-19,CW,9,C,99.99,999,99999,22.5
5236,COBBOSSEECONTEE L,1,2018-10-19,CW,9,C,99.99,999,99999,22
5236,COBBOSSEECONTEE L,1,2019-06-14,CW,7,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2019-06-14,CW,8,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2019-07-09,CW,7,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,1,2019-07-09,CW,6,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2019-08-05,CW,7,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2019-08-05,CW,6,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,2,2019-09-06,CW,6.5,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2019-09-06,CW,7,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2019-09-30,CW,8,C,99.99,999,99999,21.5
5236,COBBOSSEECONTEE L,1,2019-09-30,CW,9,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,2,2019-10-21,CW,9,C,99.99,999,99999,21
5236,COBBOSSEECONTEE L,1,2019-10-21,CW,9,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,2,2020-06-15,CW,8,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,1,2020-06-15,CW,8,C,99.99,999,99999,20.5
5236,COBBOSSEECONTEE L,1,2020-07-09,CW,7,C,99.99,999,99999,20
5236,COBBOSSEECONTEE L,2,2020-07-10,CW,0,C,99.99,999,99999,999.9
5236,COBBOSSEECONTEE L,2,2020-07-10,CW,7,C,99.99,999,99999,19.5
