MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,DEPTH,TEMP,OXYGEN,OXYMETH
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,4,23.2,8.2,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,5,20.2,9.8,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,6,15.9,10.8,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,7,13.4,11.8,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,8,11.9,9,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,9,10.5,7.4,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,10,9.8,8.2,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,11,9.3,8.7,m
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,12,8.8,9,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,13,8.1,8.9,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,14,8,8.7,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,15,7.3,8,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,16,7,7.9,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,17,6.8,6.7,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,18,6.3,6.4,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,19,6,5.6,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,20,6,5.4,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,21,6,5.2,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,22,5.5,4.4,M
5238,SAND P (TACOMA LKS),1,7/11/2000,CW,23,5.5,1.4,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,0,14.9,10.2,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,1,13.8,10.2,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,2,13.3,10.4,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,3,11.7,10.2,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,4,7.8,9.8,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,5,6.4,9.6,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,6,6,9.4,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,7,5.7,9.2,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,8,5.5,9.1,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,9,5.3,9,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,10,5.2,8.9,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,11,5.2,8.8,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,12,5.1,8.7,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,13,4.9,8.6,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,14,4.8,8.3,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,15,4.2,7.8,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,16,4.1,7.5,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,17,4,7.2,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,18,3.9,6.9,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,19,3.9,6.8,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,20,3.9,6.5,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,21,3.9,5.4,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,22,3.9,4.5,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,23,3.9,4.1,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,24,3.9,3.6,M
5238,SAND P (TACOMA LKS),1,5/8/2001,CW,25,3.9,2.9,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,0,18.1,9.3,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,1,17.9,9.4,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,2,17.7,9.5,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,3,17.4,9.4,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,4,16.7,9.6,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,5,13.1,11.5,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,6,9.2,11.9,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,7,6.9,9.8,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,8,6.3,9.2,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,9,6,9,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,10,5.9,8.8,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,11,5.5,8.5,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,12,5,8.5,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,13,4.7,8,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,14,4.3,7.7,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,15,4.1,7.4,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,16,3.9,6.8,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,17,3.9,6.6,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,18,3.8,6.2,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,19,3.7,5.2,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,20,3.7,4.8,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,21,3.7,4.2,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,22,3.7,3.8,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,23,3.7,3,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,24,3.7,1.8,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,25,3.7,0.8,M
5238,SAND P (TACOMA LKS),1,6/5/2001,CW,26,3.7,0.2,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,0,23.5,8.1,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,1,23.5,8,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,2,23.5,8.1,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,3,23.3,8.1,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,4,22.5,8,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,5,15.5,12.4,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,6,10.8,12.4,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,7,8.8,10.8,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,8,7.5,9.4,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,9,6.8,8.2,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,10,6.2,7.8,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,11,5.8,7.4,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,12,5.3,7.4,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,13,5.1,7.1,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,14,4.8,6.7,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,15,4.6,6.4,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,16,4.3,6,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,17,4.2,5.4,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,18,4.1,5.1,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,19,4,4.2,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,20,4,3.8,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,21,4,2.7,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,22,4,1.2,m
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,23,4,0.5,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,24,4,0.3,M
5238,SAND P (TACOMA LKS),1,7/3/2001,CW,25,4,0.3,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,0,19.9,8.6,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,1,19.9,8.6,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,2,19.9,8.6,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,3,19.9,8.6,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,4,19.9,8.6,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,5,19.8,8.6,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,6,19.5,8.7,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,7,15.9,13.3,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,8,11.6,11.2,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,9,9.7,8.6,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,10,7.6,6.5,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,11,6.5,5.9,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,12,5.7,4.8,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,13,5.3,4.8,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,14,4.8,4.5,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,15,4.5,4.6,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,16,4.4,3.3,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,17,4.2,2.8,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,18,4.2,2.2,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,19,4.2,1.5,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,20,4.2,0.8,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,21,4.2,0.4,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,22,4.2,0.3,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,23,4.2,0.3,M
5238,SAND P (TACOMA LKS),1,9/20/2001,CW,24,4.2,0.3,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,0,15.9,8.7,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,1,15.8,8.8,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,2,15.5,8.8,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,3,15.4,8.8,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,4,15.4,8.9,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,5,15.4,8.6,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,6,15.3,8.6,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,7,15.3,8.6,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,8,15.1,8.4,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,9,10,5.7,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,10,8.1,5.1,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,11,6.6,4.7,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,12,5.8,4.8,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,13,5.4,4.1,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,14,5,3.7,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,15,4.7,3.4,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,16,4.5,3.1,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,17,4.3,2.1,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,18,4.3,1.1,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,19,4.2,0.6,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,20,4.2,0.5,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,21,4.2,0.4,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,22,4.2,0.4,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,23,4.2,0.3,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,24,4.2,0.3,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,25,4.2,0.3,M
5238,SAND P (TACOMA LKS),1,10/10/2001,CW,26,4.2,0.3,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,0,14.5,9.6,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,1,13.6,9.7,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,2,13.2,9.7,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,3,13.1,9.7,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,4,12.9,9.4,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,5,12.3,9.6,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,6,12,9.7,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,7,11.7,9.4,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,8,11.2,9.3,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,9,10.1,9.2,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,10,9.2,9.4,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,11,8.1,9.5,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,12,7.1,9.3,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,13,6.3,9.3,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,14,5.6,9.4,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,15,5,9,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,16,4.8,8.8,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,17,4.5,8.5,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,18,4.4,7.9,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,19,4.3,7.7,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,20,4.3,7.4,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,21,4.2,7.1,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,22,4.2,6.7,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,23,4.1,5.8,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,24,4.1,5.3,M
5238,SAND P (TACOMA LKS),1,5/23/2002,CW,25,4.1,5.4,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,0,19.3,8.8,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,1,18.9,8.9,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,2,18.7,8.9,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,3,18.6,8.8,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,4,17,9,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,5,16.7,8.8,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,6,15.6,8.3,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,7,13,8.2,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,8,12,7.6,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,9,11.1,7.6,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,10,10.3,7.6,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,11,9.2,8.2,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,12,7.8,8.4,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,13,6.7,8.4,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,14,6.1,8.3,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,15,5.7,8.2,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,16,5.3,8.2,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,17,5,8.2,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,18,4.8,8,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,19,4.6,7.6,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,20,4.5,6.7,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,21,4.4,6.3,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,22,4.3,5.3,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,23,4.2,4.8,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,24,4.2,3.9,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,25,4.2,3,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,26,4.2,2.5,M
5238,SAND P (TACOMA LKS),1,6/19/2002,CW,27,4.2,0.6,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,0,24.2,8.1,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,1,24.2,8.1,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,2,24.2,8.2,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,3,24.1,8.1,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,4,24,8.1,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,5,19.8,9.8,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,6,16.5,10.3,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,7,14.6,9.1,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,8,13,7.2,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,9,11.8,6.5,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,10,10.9,6.1,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,11,9.7,6.8,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,12,8.2,7.8,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,13,6.9,7.6,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,14,6.2,7.9,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,15,5.6,8,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,16,5.3,8.1,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,17,5,7.7,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,18,4.8,7.2,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,19,4.6,6.4,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,20,4.5,6,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,21,4.4,5.2,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,22,4.3,4,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,23,4.3,2.9,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,24,4.3,1.7,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,25,4.3,0.6,M
5238,SAND P (TACOMA LKS),1,7/16/2002,CW,26,4.3,0.1,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,0,27,7.8,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,1,26.3,7.8,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,2,26,7.8,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,3,25.3,7.9,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,4,24.7,7.9,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,5,23.9,7.9,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,6,20.4,10,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,7,16.5,10.6,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,8,14.2,8,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,9,12.6,5.8,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,10,11.1,5,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,11,9.6,6.2,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,12,8.5,6.7,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,13,7.4,7.1,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,14,6.6,7.3,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,15,6.1,7.6,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,16,5.6,7,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,17,5.1,7.1,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,18,4.9,6.5,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,19,4.7,5,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,20,4.5,4.6,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,21,4.5,3.5,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,22,4.4,2.2,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,23,4.4,1.4,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,24,4.3,1.1,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,25,4.3,1.1,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,26,4.3,1.1,M
5238,SAND P (TACOMA LKS),1,8/15/2002,CW,27,4.3,1.3,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,0,21.5,8.3,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,1,21.5,8.3,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,2,21.5,8.3,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,3,21.5,8.2,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,4,21.5,8.2,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,5,21.5,8.2,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,6,21.4,8.1,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,7,20.4,8.1,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,8,16.1,7.6,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,9,13.2,3.8,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,10,11.7,2.6,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,11,9.7,4.2,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,12,8.2,4.9,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,13,7.2,5.1,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,14,6.4,5.4,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,15,5.6,5.9,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,16,5.2,6.1,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,17,4.5,5.4,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,18,4.6,4.8,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,19,4.7,3.3,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,20,4.6,2.6,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,21,4.5,1.7,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,22,4.5,0.7,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,23,4.4,0.4,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,24,4.4,0.3,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,25,4.4,0.3,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,26,4.4,0.3,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,27,4.4,0.3,M
5238,SAND P (TACOMA LKS),1,9/12/2002,CW,28,4.4,0.3,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,0,15.3,7.7,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,1,15.3,7.7,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,2,15.1,7.8,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,3,15.1,7.6,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,4,15.1,7.7,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,5,15,7.6,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,6,15,7.7,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,7,15,7.7,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,8,15.7,7.7,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,9,14.9,7.8,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,10,12.7,3.1,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,11,9.8,4,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,12,8.6,4.5,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,13,7.6,5.4,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,14,6.6,5.6,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,15,6,5.3,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,16,5.6,5.5,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,17,5.2,5.2,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,18,4.9,3.7,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,19,5,3.1,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,20,5,2,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,21,4.9,1.8,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,22,4.9,1.8,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,23,4.9,1.9,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,24,5,1.9,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,25,5,2,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,26,5,1.9,M
5238,SAND P (TACOMA LKS),1,10/15/2002,CW,27,5,1.9,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,0,12.9,10.5,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,1,12.8,10.6,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,2,12.8,10.6,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,3,12.9,10.6,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,4,12.7,10.7,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,5,12.7,10.6,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,6,12,10.5,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,7,9.8,10.1,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,8,8.7,9.7,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,9,8,9.4,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,10,7.4,9.2,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,11,6.9,9,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,12,6.3,8.7,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,13,5.7,8.4,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,14,5.2,8,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,15,4.8,7.6,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,16,4.6,7.2,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,17,4.4,7,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,18,4.2,6.8,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,19,4.1,6.4,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,20,4,5.5,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,21,4,5.1,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,22,4,4.2,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,23,3.9,3.5,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,24,3.9,3.2,M
5238,SAND P (TACOMA LKS),1,5/15/2003,CW,25,3.9,2.9,M
