MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,TP_PPM,DEPTH,R,TYPE
5236,COBBOSSEECONTEE L,2,2000-05-16,CW,0.015,11,1,G
5236,COBBOSSEECONTEE L,2,2000-05-16,CW,0.015,11,2,G
5236,COBBOSSEECONTEE L,2,2000-05-16,CW,0.016,5,1,G
5236,COBBOSSEECONTEE L,2,2000-05-16,CW,0.016,7,1,G
5236,COBBOSSEECONTEE L,2,2000-05-16,CW,0.018,1,1,G
5236,COBBOSSEECONTEE L,2,2000-05-16,CW,0.019,3,1,G
5236,COBBOSSEECONTEE L,2,2000-05-16,CW,0.029,18,1,G
5236,COBBOSSEECONTEE L,1,2000-06-29,CW,0.012,1,1,G
5236,COBBOSSEECONTEE L,1,2000-06-29,CW,0.012,13,1,G
5236,COBBOSSEECONTEE L,1,2000-06-29,CW,0.013,18,1,G
5236,COBBOSSEECONTEE L,1,2000-06-29,CW,0.014,5,1,G
5236,COBBOSSEECONTEE L,1,2000-06-29,CW,0.014,9,1,G
5236,COBBOSSEECONTEE L,1,2000-06-29,CW,0.015,5,2,G
5236,COBBOSSEECONTEE L,1,2000-06-29,CW,0.016,7,1,G
5236,COBBOSSEECONTEE L,1,2000-06-29,CW,0.016,23,1,G
5236,COBBOSSEECONTEE L,1,2000-06-29,CW,0.02,3,1,G
5236,COBBOSSEECONTEE L,1,2000-06-29,CW,0.022,28,1,G
5236,COBBOSSEECONTEE L,2,2000-06-29,CW,0.011,13,1,G
5236,COBBOSSEECONTEE L,2,2000-06-29,CW,0.011,15,1,G
5236,COBBOSSEECONTEE L,2,2000-06-29,CW,0.012,3,1,G
5236,COBBOSSEECONTEE L,2,2000-06-29,CW,0.012,5,1,G
5236,COBBOSSEECONTEE L,2,2000-06-29,CW,0.012,9,1,G
5236,COBBOSSEECONTEE L,2,2000-06-29,CW,0.012,11,1,G
5236,COBBOSSEECONTEE L,2,2000-06-29,CW,0.012,11,2,G
5236,COBBOSSEECONTEE L,2,2000-06-29,CW,0.013,1,1,G
5236,COBBOSSEECONTEE L,2,2000-06-29,CW,0.013,7,1,G
5236,COBBOSSEECONTEE L,2,2000-06-29,CW,0.025,18,1,G
5236,COBBOSSEECONTEE L,1,2000-07-25,CW,0.011,1,1,G
5236,COBBOSSEECONTEE L,1,2000-07-25,CW,0.011,13,1,G
5236,COBBOSSEECONTEE L,1,2000-07-25,CW,0.012,5,1,G
5236,COBBOSSEECONTEE L,1,2000-07-25,CW,0.012,9,1,G
5236,COBBOSSEECONTEE L,1,2000-07-25,CW,0.013,3,1,G
5236,COBBOSSEECONTEE L,1,2000-07-25,CW,0.014,7,1,G
5236,COBBOSSEECONTEE L,1,2000-07-25,CW,0.016,3,2,G
5236,COBBOSSEECONTEE L,1,2000-07-25,CW,0.016,18,1,G
5236,COBBOSSEECONTEE L,1,2000-07-25,CW,0.019,23,1,G
5236,COBBOSSEECONTEE L,2,2000-07-25,CW,0.01,11,1,G
5236,COBBOSSEECONTEE L,2,2000-07-25,CW,0.01,13,1,G
5236,COBBOSSEECONTEE L,2,2000-07-25,CW,0.012,7,1,G
5236,COBBOSSEECONTEE L,2,2000-07-25,CW,0.012,9,1,G
5236,COBBOSSEECONTEE L,2,2000-07-25,CW,0.012,9,2,G
5236,COBBOSSEECONTEE L,2,2000-07-25,CW,0.013,1,1,G
5236,COBBOSSEECONTEE L,2,2000-07-25,CW,0.013,3,1,G
5236,COBBOSSEECONTEE L,2,2000-07-25,CW,0.014,5,1,G
5236,COBBOSSEECONTEE L,2,2000-07-25,CW,0.014,15,1,G
5236,COBBOSSEECONTEE L,2,2000-07-25,CW,0.031,18,1,G
5236,COBBOSSEECONTEE L,1,2000-08-15,CW,0.012,9,1,G
5236,COBBOSSEECONTEE L,1,2000-08-15,CW,0.012,13,1,G
5236,COBBOSSEECONTEE L,1,2000-08-15,CW,0.013,1,1,G
5236,COBBOSSEECONTEE L,1,2000-08-15,CW,0.013,18,1,G
5236,COBBOSSEECONTEE L,1,2000-08-15,CW,0.013,23,1,G
5236,COBBOSSEECONTEE L,1,2000-08-15,CW,0.014,5,1,G
5236,COBBOSSEECONTEE L,1,2000-08-15,CW,0.014,7,1,G
5236,COBBOSSEECONTEE L,1,2000-08-15,CW,0.014,7,2,G
5236,COBBOSSEECONTEE L,1,2000-08-15,CW,0.014,28,1,G
5236,COBBOSSEECONTEE L,1,2000-08-15,CW,0.016,3,1,G
5236,COBBOSSEECONTEE L,2,2000-08-15,CW,0.01,7,2,G
5236,COBBOSSEECONTEE L,2,2000-08-15,CW,0.01,9,1,G
5236,COBBOSSEECONTEE L,2,2000-08-15,CW,0.01,11,1,G
5236,COBBOSSEECONTEE L,2,2000-08-15,CW,0.01,13,1,G
5236,COBBOSSEECONTEE L,2,2000-08-15,CW,0.01,15,1,G
5236,COBBOSSEECONTEE L,2,2000-08-15,CW,0.011,3,1,G
5236,COBBOSSEECONTEE L,2,2000-08-15,CW,0.011,5,1,G
5236,COBBOSSEECONTEE L,2,2000-08-15,CW,0.011,7,1,G
5236,COBBOSSEECONTEE L,2,2000-08-15,CW,0.014,1,1,G
5236,COBBOSSEECONTEE L,2,2000-08-15,CW,0.015,18,1,G
5236,COBBOSSEECONTEE L,1,2000-09-26,CW,0.014,9,2,G
5236,COBBOSSEECONTEE L,1,2000-09-26,CW,0.015,9,1,G
5236,COBBOSSEECONTEE L,1,2000-09-26,CW,0.016,1,1,G
5236,COBBOSSEECONTEE L,1,2000-09-26,CW,0.016,3,1,G
5236,COBBOSSEECONTEE L,1,2000-09-26,CW,0.016,5,1,G
5236,COBBOSSEECONTEE L,1,2000-09-26,CW,0.016,7,1,G
5236,COBBOSSEECONTEE L,1,2000-09-26,CW,0.023,13,1,G
5236,COBBOSSEECONTEE L,1,2000-09-26,CW,0.023,18,1,G
5236,COBBOSSEECONTEE L,1,2000-09-26,CW,0.023,23,1,G
5236,COBBOSSEECONTEE L,1,2000-09-26,CW,0.029,28,1,G
5236,COBBOSSEECONTEE L,2,2000-09-26,CW,0.014,1,1,G
5236,COBBOSSEECONTEE L,2,2000-09-26,CW,0.015,5,1,G
5236,COBBOSSEECONTEE L,2,2000-09-26,CW,0.015,7,1,G
5236,COBBOSSEECONTEE L,2,2000-09-26,CW,0.015,9,1,G
5236,COBBOSSEECONTEE L,2,2000-09-26,CW,0.016,3,1,G
5236,COBBOSSEECONTEE L,2,2000-09-26,CW,0.023,11,1,G
5236,COBBOSSEECONTEE L,2,2000-09-26,CW,0.034,13,1,G
5236,COBBOSSEECONTEE L,2,2000-09-26,CW,0.057,18,2,G
5236,COBBOSSEECONTEE L,2,2000-09-26,CW,0.058,15,1,G
5236,COBBOSSEECONTEE L,2,2000-09-26,CW,0.058,18,1,G
5236,COBBOSSEECONTEE L,1,2000-10-20,CW,0.018,13,2,G
5236,COBBOSSEECONTEE L,1,2000-10-20,CW,0.019,1,1,G
5236,COBBOSSEECONTEE L,1,2000-10-20,CW,0.019,9,1,G
5236,COBBOSSEECONTEE L,1,2000-10-20,CW,0.019,18,1,G
5236,COBBOSSEECONTEE L,1,2000-10-20,CW,0.02,5,1,G
5236,COBBOSSEECONTEE L,1,2000-10-20,CW,0.02,13,1,G
5236,COBBOSSEECONTEE L,1,2000-10-20,CW,0.02,23,1,G
5236,COBBOSSEECONTEE L,1,2000-10-20,CW,0.021,7,1,G
5236,COBBOSSEECONTEE L,1,2000-10-20,CW,0.022,3,1,G
5236,COBBOSSEECONTEE L,1,2000-10-20,CW,0.03,28,1,G
5236,COBBOSSEECONTEE L,2,2000-10-20,CW,0.021,11,2,G
5236,COBBOSSEECONTEE L,2,2000-10-20,CW,0.021,13,1,G
5236,COBBOSSEECONTEE L,2,2000-10-20,CW,0.021,15,1,G
5236,COBBOSSEECONTEE L,2,2000-10-20,CW,0.022,5,1,G
5236,COBBOSSEECONTEE L,2,2000-10-20,CW,0.022,7,1,G
5236,COBBOSSEECONTEE L,2,2000-10-20,CW,0.022,9,1,G
5236,COBBOSSEECONTEE L,2,2000-10-20,CW,0.023,1,1,G
5236,COBBOSSEECONTEE L,2,2000-10-20,CW,0.024,3,1,G
5236,COBBOSSEECONTEE L,2,2000-10-20,CW,0.024,11,1,G
5236,COBBOSSEECONTEE L,2,2000-10-20,CW,0.034,18,1,G
5236,COBBOSSEECONTEE L,1,2001-05-04,CW,0.012,1,1,G
5236,COBBOSSEECONTEE L,1,2001-05-04,CW,0.013,13,1,G
5236,COBBOSSEECONTEE L,1,2001-05-04,CW,0.013,18,1,G
5236,COBBOSSEECONTEE L,1,2001-05-04,CW,0.013,23,1,G
5236,COBBOSSEECONTEE L,1,2001-05-04,CW,0.013,28,1,G
5236,COBBOSSEECONTEE L,1,2001-05-04,CW,0.014,3,1,G
5236,COBBOSSEECONTEE L,1,2001-05-04,CW,0.014,9,1,G
5236,COBBOSSEECONTEE L,1,2001-05-04,CW,0.014,9,2,G
5236,COBBOSSEECONTEE L,1,2001-05-04,CW,0.016,5,1,G
5236,COBBOSSEECONTEE L,1,2001-05-04,CW,0.016,7,1,G
5236,COBBOSSEECONTEE L,2,2001-05-04,CW,0.008,3,1,G
5236,COBBOSSEECONTEE L,2,2001-05-04,CW,0.01,1,1,G
5236,COBBOSSEECONTEE L,2,2001-05-04,CW,0.01,11,1,G
5236,COBBOSSEECONTEE L,2,2001-05-04,CW,0.01,13,1,G
5236,COBBOSSEECONTEE L,2,2001-05-04,CW,0.01,15,1,G
5236,COBBOSSEECONTEE L,2,2001-05-04,CW,0.012,11,1,G
5236,COBBOSSEECONTEE L,2,2001-05-04,CW,0.013,5,1,G
5236,COBBOSSEECONTEE L,2,2001-05-04,CW,0.013,7,1,G
5236,COBBOSSEECONTEE L,2,2001-05-04,CW,0.015,9,1,G
5236,COBBOSSEECONTEE L,2,2001-05-04,CW,0.02,18,1,G
5236,COBBOSSEECONTEE L,1,2001-06-08,CW,0.008,1,1,G
5236,COBBOSSEECONTEE L,1,2001-06-08,CW,0.009,5,1,G
5236,COBBOSSEECONTEE L,1,2001-06-08,CW,0.01,3,1,G
5236,COBBOSSEECONTEE L,1,2001-06-08,CW,0.011,7,1,G
5236,COBBOSSEECONTEE L,1,2001-06-08,CW,0.011,7,2,G
5236,COBBOSSEECONTEE L,1,2001-06-08,CW,0.012,13,1,G
5236,COBBOSSEECONTEE L,1,2001-06-08,CW,0.013,18,1,G
5236,COBBOSSEECONTEE L,1,2001-06-08,CW,0.014,28,1,G
5236,COBBOSSEECONTEE L,1,2001-06-08,CW,0.016,23,1,G
5236,COBBOSSEECONTEE L,1,2001-06-08,CW,0.017,9,1,G
5236,COBBOSSEECONTEE L,2,2001-06-08,CW,0.008,3,1,G
5236,COBBOSSEECONTEE L,2,2001-06-08,CW,0.01,5,1,G
5236,COBBOSSEECONTEE L,2,2001-06-08,CW,0.011,1,1,G
5236,COBBOSSEECONTEE L,2,2001-06-08,CW,0.011,13,1,G
5236,COBBOSSEECONTEE L,2,2001-06-08,CW,0.012,11,1,G
5236,COBBOSSEECONTEE L,2,2001-06-08,CW,0.012,13,1,G
5236,COBBOSSEECONTEE L,2,2001-06-08,CW,0.014,7,1,G
5236,COBBOSSEECONTEE L,2,2001-06-08,CW,0.016,9,1,G
5236,COBBOSSEECONTEE L,2,2001-06-08,CW,0.018,18,1,G
5236,COBBOSSEECONTEE L,1,2001-07-10,CW,0.012,1,1,G
5236,COBBOSSEECONTEE L,1,2001-07-10,CW,0.012,3,1,G
5236,COBBOSSEECONTEE L,1,2001-07-10,CW,0.012,5,1,G
5236,COBBOSSEECONTEE L,1,2001-07-10,CW,0.012,9,1,G
5236,COBBOSSEECONTEE L,1,2001-07-10,CW,0.013,18,1,G
5236,COBBOSSEECONTEE L,1,2001-07-10,CW,0.014,9,2,G
5236,COBBOSSEECONTEE L,1,2001-07-10,CW,0.014,13,1,G
5236,COBBOSSEECONTEE L,1,2001-07-10,CW,0.015,7,1,G
5236,COBBOSSEECONTEE L,1,2001-07-10,CW,0.017,23,1,G
5236,COBBOSSEECONTEE L,1,2001-07-10,CW,0.017,28,1,G
5236,COBBOSSEECONTEE L,2,2001-07-10,CW,0.009,5,1,G
5236,COBBOSSEECONTEE L,2,2001-07-10,CW,0.01,1,1,G
5236,COBBOSSEECONTEE L,2,2001-07-10,CW,0.01,9,1,G
5236,COBBOSSEECONTEE L,2,2001-07-10,CW,0.01,9,2,G
5236,COBBOSSEECONTEE L,2,2001-07-10,CW,0.011,3,1,G
5236,COBBOSSEECONTEE L,2,2001-07-10,CW,0.011,13,1,G
5236,COBBOSSEECONTEE L,2,2001-07-10,CW,0.0111,11,1,G
5236,COBBOSSEECONTEE L,2,2001-07-10,CW,0.012,7,1,G
5236,COBBOSSEECONTEE L,2,2001-07-10,CW,0.012,15,1,G
5236,COBBOSSEECONTEE L,2,2001-07-10,CW,0.024,18,1,G
5236,COBBOSSEECONTEE L,1,2001-08-14,CW,0.011,13,1,G
5236,COBBOSSEECONTEE L,1,2001-08-14,CW,0.012,3,1,G
5236,COBBOSSEECONTEE L,1,2001-08-14,CW,0.012,5,1,G
5236,COBBOSSEECONTEE L,1,2001-08-14,CW,0.012,13,2,G
5236,COBBOSSEECONTEE L,1,2001-08-14,CW,0.014,1,1,G
5236,COBBOSSEECONTEE L,1,2001-08-14,CW,0.015,7,1,G
5236,COBBOSSEECONTEE L,1,2001-08-14,CW,0.016,23,1,G
5236,COBBOSSEECONTEE L,1,2001-08-14,CW,0.017,9,1,G
5236,COBBOSSEECONTEE L,1,2001-08-14,CW,0.017,28,1,G
5236,COBBOSSEECONTEE L,1,2001-08-14,CW,0.018,18,1,G
5236,COBBOSSEECONTEE L,2,2001-08-14,CW,0.01,9,1,G
5236,COBBOSSEECONTEE L,2,2001-08-14,CW,0.01,9,2,G
5236,COBBOSSEECONTEE L,2,2001-08-14,CW,0.011,1,1,G
5236,COBBOSSEECONTEE L,2,2001-08-14,CW,0.011,7,1,G
5236,COBBOSSEECONTEE L,2,2001-08-14,CW,0.011,13,1,G
5236,COBBOSSEECONTEE L,2,2001-08-14,CW,0.012,11,1,G
5236,COBBOSSEECONTEE L,2,2001-08-14,CW,0.012,15,1,G
5236,COBBOSSEECONTEE L,2,2001-08-14,CW,0.013,3,1,G
5236,COBBOSSEECONTEE L,2,2001-08-14,CW,0.013,5,1,G
5236,COBBOSSEECONTEE L,2,2001-08-14,CW,0.014,18,1,G
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,0.013,1,1,G
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,0.014,5,1,G
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,0.015,9,1,G
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,0.016,3,1,G
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,0.016,7,2,G
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,0.016,8,1,C
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,0.017,7,1,G
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,0.017,13,1,G
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,0.017,18,1,G
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,0.018,8,2,C
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,0.019,23,1,G
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,0.02,28,1,G
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,0.012,1,1,G
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,0.014,3,1,G
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,0.014,5,1,G
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,0.014,7,1,G
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,0.014,9,1,G
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,0.015,11,1,G
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,0.015,13,1,G
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,0.016,7,2,C
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,0.017,3,2,G
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,0.017,7,1,C
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,0.024,15,1,G
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,0.037,18,1,G
5236,COBBOSSEECONTEE L,1,2001-10-02,CW,0.015,9,1,G
5236,COBBOSSEECONTEE L,1,2001-10-02,CW,0.016,7,1,G
5236,COBBOSSEECONTEE L,1,2001-10-02,CW,0.016,9,2,G
5236,COBBOSSEECONTEE L,1,2001-10-02,CW,0.018,3,1,G
5236,COBBOSSEECONTEE L,1,2001-10-02,CW,0.018,5,1,G
5236,COBBOSSEECONTEE L,1,2001-10-02,CW,0.018,10,1,C
5236,COBBOSSEECONTEE L,1,2001-10-02,CW,0.019,10,2,C
5236,COBBOSSEECONTEE L,1,2001-10-02,CW,0.025,23,1,G
5236,COBBOSSEECONTEE L,1,2001-10-02,CW,0.026,28,1,G
5236,COBBOSSEECONTEE L,1,2001-10-02,CW,0.028,18,1,G
5236,COBBOSSEECONTEE L,1,2001-10-02,CW,0.031,13,1,G
5236,COBBOSSEECONTEE L,2,2001-10-02,CW,0.013,7,1,G
5236,COBBOSSEECONTEE L,2,2001-10-02,CW,0.013,9,1,G
5236,COBBOSSEECONTEE L,2,2001-10-02,CW,0.014,5,1,G
5236,COBBOSSEECONTEE L,2,2001-10-02,CW,0.014,9,1,C
5236,COBBOSSEECONTEE L,2,2001-10-02,CW,0.015,3,1,G
5236,COBBOSSEECONTEE L,2,2001-10-02,CW,0.016,1,1,G
5236,COBBOSSEECONTEE L,2,2001-10-02,CW,0.018,11,1,G
5236,COBBOSSEECONTEE L,2,2001-10-02,CW,0.051,15,1,G
5236,COBBOSSEECONTEE L,2,2001-10-02,CW,0.068,18,1,G
5236,COBBOSSEECONTEE L,2,2002-05-08,CW,0.011,1,1,G
5236,COBBOSSEECONTEE L,2,2002-05-08,CW,0.012,7,1,G
5236,COBBOSSEECONTEE L,2,2002-05-08,CW,0.012,9,1,G
5236,COBBOSSEECONTEE L,2,2002-05-08,CW,0.012,13,1,G
5236,COBBOSSEECONTEE L,2,2002-05-08,CW,0.013,5,1,G
5236,COBBOSSEECONTEE L,2,2002-05-08,CW,0.013,7,2,G
5236,COBBOSSEECONTEE L,2,2002-05-08,CW,0.014,11,1,G
5236,COBBOSSEECONTEE L,2,2002-05-08,CW,0.014,15,1,G
5236,COBBOSSEECONTEE L,2,2002-05-08,CW,0.014,18.5,1,G
5236,COBBOSSEECONTEE L,2,2002-05-08,CW,0.02,3,1,G
5236,COBBOSSEECONTEE L,1,2002-05-10,CW,0.011,9,1,G
5236,COBBOSSEECONTEE L,1,2002-05-10,CW,0.011,9,2,G
5236,COBBOSSEECONTEE L,1,2002-05-10,CW,0.012,1,1,G
5236,COBBOSSEECONTEE L,1,2002-05-10,CW,0.013,13,1,G
5236,COBBOSSEECONTEE L,1,2002-05-10,CW,0.013,23,1,G
5236,COBBOSSEECONTEE L,1,2002-05-10,CW,0.014,18,1,G
5236,COBBOSSEECONTEE L,1,2002-05-10,CW,0.014,28,1,G
5236,COBBOSSEECONTEE L,1,2002-05-10,CW,0.015,7,1,G
5236,COBBOSSEECONTEE L,1,2002-05-10,CW,0.019,3,1,G
5236,COBBOSSEECONTEE L,1,2002-05-10,CW,0.02,5,1,G
5236,COBBOSSEECONTEE L,1,2002-06-18,CW,0.011,1,1,G
5236,COBBOSSEECONTEE L,1,2002-06-18,CW,0.012,7,1,G
5236,COBBOSSEECONTEE L,1,2002-06-18,CW,0.012,9,1,G
5236,COBBOSSEECONTEE L,1,2002-06-18,CW,0.013,7,2,G
5236,COBBOSSEECONTEE L,1,2002-06-18,CW,0.013,13,1,G
5236,COBBOSSEECONTEE L,1,2002-06-18,CW,0.015,5,1,G
5236,COBBOSSEECONTEE L,1,2002-06-18,CW,0.015,18,1,G
5236,COBBOSSEECONTEE L,1,2002-06-18,CW,0.017,3,1,G
5236,COBBOSSEECONTEE L,1,2002-06-18,CW,0.017,23,1,G
5236,COBBOSSEECONTEE L,1,2002-06-18,CW,0.018,28,1,G
5236,COBBOSSEECONTEE L,2,2002-06-18,CW,0.01,1,1,G
5236,COBBOSSEECONTEE L,2,2002-06-18,CW,0.011,5,1,G
5236,COBBOSSEECONTEE L,2,2002-06-18,CW,0.011,11,1,G
5236,COBBOSSEECONTEE L,2,2002-06-18,CW,0.012,3,1,G
5236,COBBOSSEECONTEE L,2,2002-06-18,CW,0.012,7,1,G
5236,COBBOSSEECONTEE L,2,2002-06-18,CW,0.012,13,1,G
5236,COBBOSSEECONTEE L,2,2002-06-18,CW,0.012,13,2,G
5236,COBBOSSEECONTEE L,2,2002-06-18,CW,0.013,9,1,G
5236,COBBOSSEECONTEE L,2,2002-06-18,CW,0.014,15,1,G
5236,COBBOSSEECONTEE L,2,2002-06-18,CW,0.029,18,1,G
5236,COBBOSSEECONTEE L,1,2002-07-24,CW,0.009,3,1,G
5236,COBBOSSEECONTEE L,1,2002-07-24,CW,0.01,1,1,G
5236,COBBOSSEECONTEE L,1,2002-07-24,CW,0.01,23,1,G
5236,COBBOSSEECONTEE L,1,2002-07-24,CW,0.011,5,1,G
5236,COBBOSSEECONTEE L,1,2002-07-24,CW,0.012,13,1,G
5236,COBBOSSEECONTEE L,1,2002-07-24,CW,0.013,7,1,G
5236,COBBOSSEECONTEE L,1,2002-07-24,CW,0.013,9,1,G
5236,COBBOSSEECONTEE L,1,2002-07-24,CW,0.013,18,1,G
5236,COBBOSSEECONTEE L,1,2002-07-24,CW,0.015,9,2,G
5236,COBBOSSEECONTEE L,1,2002-07-24,CW,0.016,28,1,G
5236,COBBOSSEECONTEE L,2,2002-07-24,CW,0.008,1,1,G
5236,COBBOSSEECONTEE L,2,2002-07-24,CW,0.01,3,1,G
5236,COBBOSSEECONTEE L,2,2002-07-24,CW,0.011,11,1,G
5236,COBBOSSEECONTEE L,2,2002-07-24,CW,0.012,13,1,G
5236,COBBOSSEECONTEE L,2,2002-07-24,CW,0.012,13,2,G
5236,COBBOSSEECONTEE L,2,2002-07-24,CW,0.013,5,1,G
5236,COBBOSSEECONTEE L,2,2002-07-24,CW,0.013,7,1,G
5236,COBBOSSEECONTEE L,2,2002-07-24,CW,0.014,9,1,G
5236,COBBOSSEECONTEE L,2,2002-07-24,CW,0.014,15,1,G
5236,COBBOSSEECONTEE L,2,2002-07-24,CW,0.018,19,1,G
5236,COBBOSSEECONTEE L,1,2002-08-26,CW,0.012,1,1,G
5236,COBBOSSEECONTEE L,1,2002-08-26,CW,0.012,3,1,G
5236,COBBOSSEECONTEE L,1,2002-08-26,CW,0.012,5,1,G
5236,COBBOSSEECONTEE L,1,2002-08-26,CW,0.012,9,1,G
5236,COBBOSSEECONTEE L,1,2002-08-26,CW,0.013,7,1,G
5236,COBBOSSEECONTEE L,1,2002-08-26,CW,0.015,18,1,G
5236,COBBOSSEECONTEE L,1,2002-08-26,CW,0.015,23,1,G
5236,COBBOSSEECONTEE L,1,2002-08-26,CW,0.017,13,1,G
5236,COBBOSSEECONTEE L,1,2002-08-26,CW,0.018,13,2,G
5236,COBBOSSEECONTEE L,1,2002-08-26,CW,0.018,28,1,G
5236,COBBOSSEECONTEE L,2,2002-08-26,CW,0.011,5,1,G
5236,COBBOSSEECONTEE L,2,2002-08-26,CW,0.011,5,2,G
5236,COBBOSSEECONTEE L,2,2002-08-26,CW,0.012,1,1,G
5236,COBBOSSEECONTEE L,2,2002-08-26,CW,0.012,3,1,G
5236,COBBOSSEECONTEE L,2,2002-08-26,CW,0.014,7,1,G
5236,COBBOSSEECONTEE L,2,2002-08-26,CW,0.014,9,1,G
5236,COBBOSSEECONTEE L,2,2002-08-26,CW,0.019,11,1,G
5236,COBBOSSEECONTEE L,2,2002-08-26,CW,0.021,13,1,G
5236,COBBOSSEECONTEE L,2,2002-08-26,CW,0.027,15,1,G
5236,COBBOSSEECONTEE L,2,2002-08-26,CW,0.061,18,1,G
5236,COBBOSSEECONTEE L,1,2002-09-24,CW,0.014,1,1,G
5236,COBBOSSEECONTEE L,1,2002-09-24,CW,0.015,5,1,G
5236,COBBOSSEECONTEE L,1,2002-09-24,CW,0.015,9,1,G
5236,COBBOSSEECONTEE L,1,2002-09-24,CW,0.016,3,1,G
5236,COBBOSSEECONTEE L,1,2002-09-24,CW,0.016,7,1,G
5236,COBBOSSEECONTEE L,1,2002-09-24,CW,0.016,7,2,G
5236,COBBOSSEECONTEE L,1,2002-09-24,CW,0.026,13,1,G
5236,COBBOSSEECONTEE L,1,2002-09-24,CW,0.026,28,1,G
5236,COBBOSSEECONTEE L,1,2002-09-24,CW,0.029,23,1,G
5236,COBBOSSEECONTEE L,1,2002-09-24,CW,0.036,18,1,G
5236,COBBOSSEECONTEE L,2,2002-09-24,CW,0.013,5,2,G
5236,COBBOSSEECONTEE L,2,2002-09-24,CW,0.013,7,1,G
5236,COBBOSSEECONTEE L,2,2002-09-24,CW,0.014,1,1,G
5236,COBBOSSEECONTEE L,2,2002-09-24,CW,0.014,9,1,G
5236,COBBOSSEECONTEE L,2,2002-09-24,CW,0.016,3,1,G
5236,COBBOSSEECONTEE L,2,2002-09-24,CW,0.016,5,1,G
5236,COBBOSSEECONTEE L,2,2002-09-24,CW,0.018,11,1,G
5236,COBBOSSEECONTEE L,2,2002-09-24,CW,0.026,13,1,G
5236,COBBOSSEECONTEE L,2,2002-09-24,CW,0.076,15,1,G
5236,COBBOSSEECONTEE L,2,2002-09-24,CW,0.15,18,1,G
5236,COBBOSSEECONTEE L,1,2002-10-24,CW,0.019,9,1,G
5236,COBBOSSEECONTEE L,1,2002-10-24,CW,0.02,7,1,G
5236,COBBOSSEECONTEE L,1,2002-10-24,CW,0.02,13,1,G
5236,COBBOSSEECONTEE L,1,2002-10-24,CW,0.02,18,1,G
5236,COBBOSSEECONTEE L,1,2002-10-24,CW,0.02,28,1,G
5236,COBBOSSEECONTEE L,1,2002-10-24,CW,0.021,3,1,G
5236,COBBOSSEECONTEE L,1,2002-10-24,CW,0.021,23,1,G
5236,COBBOSSEECONTEE L,1,2002-10-24,CW,0.022,1,1,G
5236,COBBOSSEECONTEE L,1,2002-10-24,CW,0.022,9,2,G
5236,COBBOSSEECONTEE L,1,2002-10-24,CW,0.024,5,1,G
5236,COBBOSSEECONTEE L,2,2002-10-24,CW,0.02,1,1,G
5236,COBBOSSEECONTEE L,2,2002-10-24,CW,0.02,3,1,G
5236,COBBOSSEECONTEE L,2,2002-10-24,CW,0.02,5,1,G
5236,COBBOSSEECONTEE L,2,2002-10-24,CW,0.021,7,1,G
5236,COBBOSSEECONTEE L,2,2002-10-24,CW,0.021,11,1,G
5236,COBBOSSEECONTEE L,2,2002-10-24,CW,0.021,13,2,G
5236,COBBOSSEECONTEE L,2,2002-10-24,CW,0.022,13,1,G
5236,COBBOSSEECONTEE L,2,2002-10-24,CW,0.022,18,1,G
5236,COBBOSSEECONTEE L,2,2002-10-24,CW,0.023,9,1,G
5236,COBBOSSEECONTEE L,2,2002-10-24,CW,0.024,15,1,G
5236,COBBOSSEECONTEE L,1,2003-05-21,CW,0.012,1,1,G
5236,COBBOSSEECONTEE L,1,2003-05-21,CW,0.012,10,1,G
5236,COBBOSSEECONTEE L,1,2003-05-21,CW,0.013,15,1,G
5236,COBBOSSEECONTEE L,1,2003-05-21,CW,0.014,3,1,G
5236,COBBOSSEECONTEE L,1,2003-05-21,CW,0.015,7,1,G
5236,COBBOSSEECONTEE L,1,2003-05-21,CW,0.017,5,1,G
5236,COBBOSSEECONTEE L,1,2003-05-21,CW,0.019,20,1,G
5236,COBBOSSEECONTEE L,1,2003-05-21,CW,0.022,28,1,G
