"LAKNAM","MIDAS","STATION","SAMPDATE","AGENCY","PROJECT","DEPTH","TYPE","TP_PPM","REP","LAB","COUNT","QUAL"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2002-11-12 0:00:00,"CW",3.00,7.00,"G",0.03,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2002-11-12 0:00:00,"CW",3.00,9.00,"C",0.02,"1","D",1.00,"EC"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2002-11-12 0:00:00,"CW",3.00,9.00,"G",0.03,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-5-29 0:00:00,"CW",3.00,1.00,"G",0.02,"1","D",4.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-5-29 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",4.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-5-29 0:00:00,"CW",3.00,5.00,"G",0.02,"1","D",4.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-5-29 0:00:00,"CW",3.00,7.00,"G",0.05,"1","D",4.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-5-29 0:00:00,"CW",3.00,9.00,"C",0.14,"1","D",1.00,"EC"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-6-23 0:00:00,"CW",3.00,1.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-6-23 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-6-23 0:00:00,"CW",3.00,5.00,"G",0.04,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-6-23 0:00:00,"CW",3.00,7.00,"G",0.05,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-6-23 0:00:00,"CW",3.00,9.00,"G",0.16,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-7-25 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-7-25 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-7-25 0:00:00,"CW",3.00,5.00,"G",0.03,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-7-25 0:00:00,"CW",3.00,7.00,"G",0.12,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-7-25 0:00:00,"CW",3.00,9.00,"G",0.33,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-8-27 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-8-27 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-8-27 0:00:00,"CW",3.00,5.00,"G",0.06,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-8-27 0:00:00,"CW",3.00,7.00,"G",0.17,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-8-27 0:00:00,"CW",3.00,9.00,"G",0.44,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-9-30 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-9-30 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-9-30 0:00:00,"CW",3.00,5.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-9-30 0:00:00,"CW",3.00,7.00,"G",0.16,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-9-30 0:00:00,"CW",3.00,9.00,"G",0.50,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-10-30 0:00:00,"CW",3.00,1.00,"G",0.03,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-10-30 0:00:00,"CW",3.00,3.00,"G",0.03,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-10-30 0:00:00,"CW",3.00,5.00,"G",0.03,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-10-30 0:00:00,"CW",3.00,7.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2003-10-30 0:00:00,"CW",3.00,9.00,"G",0.03,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-6-7 0:00:00,"CW",3.00,1.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-6-7 0:00:00,"CW",3.00,3.00,"G",0.01,"2","D",1.00,"R"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-6-7 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-6-7 0:00:00,"CW",3.00,5.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-6-7 0:00:00,"CW",3.00,7.00,"G",0.05,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-6-7 0:00:00,"CW",3.00,9.00,"G",0.18,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-6-25 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-6-25 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-6-25 0:00:00,"CW",3.00,5.00,"G",0.03,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-6-25 0:00:00,"CW",3.00,7.00,"G",0.08,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-6-25 0:00:00,"CW",3.00,9.00,"G",0.19,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-7-30 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-7-30 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-7-30 0:00:00,"CW",3.00,3.00,"G",0.01,"2","D",1.00,"R"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-7-30 0:00:00,"CW",3.00,5.00,"G",0.04,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-7-30 0:00:00,"CW",3.00,7.00,"G",0.13,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-7-30 0:00:00,"CW",3.00,9.00,"G",0.30,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-8-20 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-8-20 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-8-20 0:00:00,"CW",3.00,5.00,"G",0.05,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-8-20 0:00:00,"CW",3.00,7.00,"G",0.14,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-8-20 0:00:00,"CW",3.00,9.00,"G",0.33,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-10-1 0:00:00,"CW",3.00,1.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-10-1 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-10-1 0:00:00,"CW",3.00,5.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-10-1 0:00:00,"CW",3.00,5.00,"G",0.01,"2","D",1.00,"R"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-10-1 0:00:00,"CW",3.00,7.00,"G",0.04,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2004-10-1 0:00:00,"CW",3.00,9.00,"G",0.37,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-6-7 0:00:00,"CW",3.00,1.00,"G",0.04,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-6-7 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-6-7 0:00:00,"CW",3.00,5.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-6-7 0:00:00,"CW",3.00,7.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-6-7 0:00:00,"CW",3.00,9.00,"G",0.06,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-7-11 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-7-11 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-7-11 0:00:00,"CW",3.00,5.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-7-11 0:00:00,"CW",3.00,7.00,"G",0.08,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-7-11 0:00:00,"CW",3.00,9.00,"G",0.25,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-8-2 0:00:00,"CW",3.00,1.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-8-2 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-8-2 0:00:00,"CW",3.00,5.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-8-2 0:00:00,"CW",3.00,7.00,"G",0.12,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-8-2 0:00:00,"CW",3.00,9.00,"G",0.29,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-9-6 0:00:00,"CW",3.00,1.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-9-6 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-9-6 0:00:00,"CW",3.00,5.00,"G",0.04,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-9-6 0:00:00,"CW",3.00,7.00,"G",0.18,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-9-6 0:00:00,"CW",3.00,9.00,"G",0.40,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-10-6 0:00:00,"CW",3.00,1.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-10-6 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-10-6 0:00:00,"CW",3.00,5.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-10-6 0:00:00,"CW",3.00,7.00,"G",0.23,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-10-6 0:00:00,"CW",3.00,8.50,"G",0.48,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-10-31 0:00:00,"CW",3.00,1.00,"G",0.04,"2","D",1.00,"R"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-10-31 0:00:00,"CW",3.00,1.00,"G",0.05,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-10-31 0:00:00,"CW",3.00,3.00,"G",0.03,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-10-31 0:00:00,"CW",3.00,5.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-10-31 0:00:00,"CW",3.00,7.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2005-10-31 0:00:00,"CW",3.00,9.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-6-7 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-6-7 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-6-7 0:00:00,"CW",3.00,5.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-6-7 0:00:00,"CW",3.00,7.00,"G",0.05,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-6-7 0:00:00,"CW",3.00,9.00,"G",0.18,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-6-30 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-6-30 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-6-30 0:00:00,"CW",3.00,5.00,"G",0.03,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-6-30 0:00:00,"CW",3.00,7.00,"G",0.16,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-6-30 0:00:00,"CW",3.00,9.00,"G",0.22,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-7-31 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-7-31 0:00:00,"CW",3.00,3.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-7-31 0:00:00,"CW",3.00,5.00,"G",0.05,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-7-31 0:00:00,"CW",3.00,7.00,"G",0.24,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-7-31 0:00:00,"CW",3.00,9.00,"G",0.38,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-8-30 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-8-30 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-8-30 0:00:00,"CW",3.00,5.00,"G",0.09,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-8-30 0:00:00,"CW",3.00,7.00,"G",0.34,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-8-30 0:00:00,"CW",3.00,9.00,"G",0.57,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-10-6 0:00:00,"CW",3.00,1.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-10-6 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-10-6 0:00:00,"CW",3.00,5.00,"G",0.02,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-10-6 0:00:00,"CW",3.00,7.00,"G",0.38,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2006-10-6 0:00:00,"CW",3.00,9.00,"G",0.63,"1","D",5.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2008-5-30 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",3.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2008-5-30 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",3.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2008-5-30 0:00:00,"CW",3.00,7.00,"G",0.07,"2","D",1.00,"R"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2008-5-30 0:00:00,"CW",3.00,7.00,"G",0.07,"1","D",3.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2008-6-26 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",3.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2008-6-26 0:00:00,"CW",3.00,3.00,"G",0.01,"1","D",3.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2008-6-26 0:00:00,"CW",3.00,7.00,"G",0.07,"1","D",3.00,"PG"
"COBBOSSEECONTEE (LT)",8065.00,1.00,2008-7-31 0:00:00,"CW",3.00,1.00,"G",0.01,"1","D",3.00,"PG"
