"sampleid","midas","lake","station","date","agency","db","profile.max.depth","temp.min","temp.max","temp.mean","temp.sd","temp.se","thermo.depth","temp.epi","temp.hypo","meta.top","meta.bottom","do.min","do.max","do.mean","do.sd","do.se","do.max.depth","year","month"
"9961_1_1980-08-22_cw",9961,"annabessacook",1,1980-08-22,"cw","dep",12,14.9,22.8,20.0153846153846,2.78533246185746,0.772512231572416,8.72885815041814,21.6666666666667,16.3,6.95406554122376,11.4059726523473,0.1,8.8,4.89230769230769,3.90223473120671,1.08228518555863,1,1980,8
"9961_1_1980-08-26_cw",9961,"annabessacook",1,1980-08-26,"cw","dep",12,14.9,25.8,20.3461538461538,3.36120399673871,0.932230258271995,0.5,25.8,19.8916666666667,0,3.43250319311532,0,11.7,5.08461538461538,4.6672343977003,1.29445791811675,1,1980,8
"9961_1_1980-08-28_cw",9961,"annabessacook",1,1980-08-28,"cw","dep",13,15.1,24.8,20.4142857142857,3.74738003715358,1.00152944264749,4.52072649543816,24.36,18.2222222222222,3.60765858877701,5.47408241206917,0,10.2,4.35714285714286,4.61130955631649,1.23242431886378,0,1980,8
"9961_1_1980-09-03_cw",9961,"annabessacook",1,1980-09-03,"cw","dep",13,14.9,24.7,20.3785714285714,3.70658013048906,0.990625208922421,4.55508836945232,24.24,18.2333333333333,2.88228195171576,6.18367931438252,0,10,3.45714285714286,4.61647789249208,1.23380561480869,2,1980,9
"9961_1_1980-09-15_cw",9961,"annabessacook",1,1980-09-15,"cw","dep",12,15,19.2,18.1923076923077,1.6725537053966,0.463882934290364,8.83279862217758,19.2,15.925,7.94551479017782,10.7727475432905,0.1,7.3,5.00769230769231,3.33752941022286,0.925664109379047,0,1980,9
"9961_1_1980-09-17_cw",9961,"annabessacook",1,1980-09-17,"cw","dep",12,15.3,18.8,18.4461538461538,0.95272887417791,0.264239446727964,11.5,18.7083333333333,15.3,10.6252267984014,12,0.4,7.6,6.47692307692308,1.92620258806191,0.534232476783744,0,1980,9
"9961_1_1980-09-24_cw",9961,"annabessacook",1,1980-09-24,"cw","dep",11,17.6,19.5,18.2333333333333,0.606530121163646,0.175090164362724,2.23918595028996,19.1666666666667,17.9222222222222,2.10592428417625,2.29672576259945,7.3,9,7.75833333333333,0.625893301004592,0.180679832909492,0,1980,9
"9961_1_1980-10-08_cw",9961,"annabessacook",1,1980-10-08,"cw","dep",12,14.2,14.6,14.4307692307692,0.103155347127648,0.0286101456466941,NA,NA,NA,NA,NA,9,9.4,9.2,0.115470053837925,0.0320256307610175,0,1980,10
"9961_1_1980-11-04_cw",9961,"annabessacook",1,1980-11-04,"cw","dep",11,6.6,6.7,6.61666666666667,0.0389249472080764,0.0112366643743874,NA,NA,NA,NA,NA,11.3,11.6,11.45,0.0904534033733288,0.0261116483933546,0,1980,11
"9961_1_1981-03-19_cw",9961,"annabessacook",1,1981-03-19,"cw","dep",11,1.9,2.2,1.99166666666667,0.0996204919895623,0.0287579589334884,NA,NA,NA,NA,NA,12.8,13,12.9,0.0603022689155525,0.0174077655955697,0,1981,3
"9961_1_1981-04-22_cw",9961,"annabessacook",1,1981-04-22,"cw","dep",13,7,7.2,7.05714285714286,0.0755928946018454,0.0202030508910442,NA,NA,NA,NA,NA,12.2,12.4,12.3285714285714,0.0726273039202565,0.0194104634424788,0,1981,4
"9961_1_1981-05-26_cw",9961,"annabessacook",1,1981-05-26,"cw","dep",13,14.3,17.8,15.5571428571429,1.03084303491723,0.275504389728751,1.44128713815731,17.6,15.2166666666667,0.833101897986441,1.97458293285251,7,9.7,9.12142857142857,0.742323350059767,0.198394260437565,0,1981,5
"9961_1_1981-06-08_cw",9961,"annabessacook",1,1981-06-08,"cw","dep",12,14.6,20.6,17.6153846153846,2.49728057222457,0.69262101172121,5.86809582061238,20.05,15.5285714285714,4.29432413429064,7.68770367621436,4.3,9.2,7.41538461538461,1.8252151260633,0.506223594290284,2,1981,6
"9961_1_1981-06-19_cw",9961,"annabessacook",1,1981-06-19,"cw","dep",12,14.5,22.4,18.9923076923077,3.27959894358582,0.909597088773554,6.3467996630882,21.7428571428571,15.7833333333333,3.95297778226106,9.41456902501743,1.9,9.2,6.42307692307692,2.79289391317615,0.77460940083753,1,1981,6
"9961_1_1981-06-30_cw",9961,"annabessacook",1,1981-06-30,"cw","dep",12,14.6,23.2,19.7307692307692,3.43277939270416,0.952081701365461,7.65441573210423,22.175,15.82,5.03496490829247,10.1272768064814,0.1,9.4,5.60769230769231,3.91779307316027,1.08660029322592,0,1981,6
"9961_1_1981-07-10_cw",9961,"annabessacook",1,1981-07-10,"cw","dep",13,14.6,25.3,20.5071428571429,4.39675829634556,1.17508308267007,4.68381827327162,25.2,17.9,3.70563295323364,10.5891041855032,0.2,9.6,4.17142857142857,4.1717785492205,1.11495471604828,2,1981,7
"9961_1_1981-07-17_cw",9961,"annabessacook",1,1981-07-17,"cw","dep",11,15,26.3,21.3666666666667,4.01844233352661,1.16002438149229,7.27316861244976,23.9,16.3,5.03858855759315,10.200832593728,0.1,9.4,5.28333333333333,4.50269279700963,1.29981544921585,3,1981,7
"9961_1_1981-07-23_cw",9961,"annabessacook",1,1981-07-23,"cw","dep",11.9,13.9,24.6,19.8461538461538,3.94178795823574,1.09325527695581,6.94621341823557,23.0142857142857,16.15,5.63770693662702,10.2196180508944,0,9.6,4.57692307692308,4.46992800951608,1.23973497199561,0,1981,7
"9961_1_1981-07-30_cw",9961,"annabessacook",1,1981-07-30,"cw","dep",13,14,22.5,19.5357142857143,3.46756557097497,0.926745880911536,7.73848866824348,22.225,15.95,6.6529838890437,11.542047642378,0,7.7,4.14285714285714,3.68546297805817,0.984981412538087,1,1981,7
"9961_1_1981-08-05_cw",9961,"annabessacook",1,1981-08-05,"cw","dep",12,14,25.7,20.6384615384615,4.28904388365256,1.18956674194035,8.44341632596076,23.1222222222222,15.05,6.12361306473166,10.2509409443145,0,10.3,4.67692307692308,4.34264778028218,1.20443378792979,0,1981,8
"9961_1_1981-08-10_cw",9961,"annabessacook",1,1981-08-10,"cw","dep",12,14.1,25.7,20.3571428571429,3.50048662237218,0.935544401993017,0.5,25.7,19.9461538461538,0,1.49079010177192,0,9.8,3.81428571428571,4.23353955253251,1.13146103849521,2,1981,8
"9961_1_1981-08-17_cw",9961,"annabessacook",1,1981-08-17,"cw","dep",12.9,14.6,22.7,19.5928571428571,3.23335127067265,0.864149476139088,9.2410533016993,21.39,15.1,5.59018758213484,10.3428893307492,0,7.8,3.55,3.61359612063619,0.965774186971147,0,1981,8
"9961_1_1981-08-21_cw",9961,"annabessacook",1,1981-08-21,"cw","dep",11,15.2,23.9,20.4833333333333,2.72157485602908,0.785650987874053,9.06142116696291,21.48,15.5,6.94630665535417,10.471967740324,0,9.9,5.06666666666667,3.89412922541644,1.12413827827668,1,1981,8
"9961_1_1981-08-31_cw",9961,"annabessacook",1,1981-08-31,"cw","dep",12,14.7,21.8,19.6615384615385,2.7103316099506,0.751710737937521,8.75782768897238,21.3,15.975,7.63724683383495,11.1170282065349,0,8.9,4.55384615384615,3.92144008084942,1.08761179116633,1,1981,8
"9961_1_1981-09-16_cw",9961,"annabessacook",1,1981-09-16,"cw","dep",12,14.8,20,18.9076923076923,1.71048800953682,0.474404017265488,10.5354205246892,19.5818181818182,15.2,9.59204510547303,12,0.2,10,6.54615384615385,3.72259214898601,1.03246129775452,0,1981,9
"9961_1_1981-09-17_cw",9961,"annabessacook",1,1981-09-17,"cw","dep",11,16,21.6,19.35,1.28310702451652,0.370401093001856,10.5,19.6545454545455,16,9.63290514207757,11,0.2,10.7,7.59166666666667,3.3878011998488,0.977973967346821,0,1981,9
"9961_1_1981-09-21_cw",9961,"annabessacook",1,1981-09-21,"cw","dep",12,14.7,18.4,17.7,0.988264472024906,0.274095248277319,11.5,17.95,14.7,10.0817697786039,12,0.2,8.3,6.40769230769231,2.81882408652424,0.7818011369597,0,1981,9
"9961_1_1981-09-29_cw",9961,"annabessacook",1,1981-09-29,"cw","dep",12.9,15,15,15,0,0,NA,NA,NA,NA,NA,7,7.3,7.12142857142857,0.11217137594956,0.0299790612433049,0,1981,9
"9961_1_1981-10-09_cw",9961,"annabessacook",1,1981-10-09,"cw","dep",13,11.9,12,11.9928571428571,0.0267261241912423,0.00714285714285712,NA,NA,NA,NA,NA,9.3,10,9.84285714285714,0.213808993529939,0.0571428571428571,0,1981,10
"9961_1_1981-10-21_cw",9961,"annabessacook",1,1981-10-21,"cw","dep",13,10,10.7,10.2642857142857,0.198483259736443,0.0530468824959881,NA,NA,NA,NA,NA,9.7,10.4,10.0785714285714,0.204482729865353,0.054650308333457,0,1981,10
"9961_1_1981-11-19_cw",9961,"annabessacook",1,1981-11-19,"cw","dep",13,5.7,5.8,5.73571428571429,0.0497245158098845,0.0132894358488437,NA,NA,NA,NA,NA,10.8,11,10.9357142857143,0.0633323693776649,0.0169262876931311,0,1981,11
"9961_1_1982-03-12_cw",9961,"annabessacook",1,1982-03-12,"cw","dep",11.8,0,3,1.89230769230769,1.12209739510551,0.311213822624422,1.85384099751052,0,2.23636363636364,1.85384099751052,1.85384099751052,5.2,14.2,8.77692307692308,3.14381770202882,0.871938148105867,0,1982,3
"9961_1_1982-05-04_cw",9961,"annabessacook",1,1982-05-04,"cw","dep",12,5.9,8.5,7.56923076923077,1.1309174854844,0.31366007555637,8.29175391834274,8.26666666666667,6,8.29175391834274,8.29175391834274,11.6,12.4,12.1461538461538,0.260177454235197,0.0721602424588221,5,1982,5
"9961_1_1982-06-03_cw",9961,"annabessacook",1,1982-06-03,"cw","dep",12.9,8,17.2,13.0071428571429,3.41072162130274,0.911553696326927,4.58516608387929,16.78,10.9111111111111,3.7715689754585,5.85125038613626,2.3,10.1,7.94285714285714,2.64712159661258,0.707473005403878,1,1982,6
"9961_1_1982-06-22_cw",9961,"annabessacook",1,1982-06-22,"cw","dep",12,9.1,19.6,14.3230769230769,3.62011828677689,1.00404016201684,0.5,19.6,13.8833333333333,0,1.39837685169503,1.1,9.9,6.56923076923077,3.41257102865875,0.94647690961477,2,1982,6
"9961_1_1982-07-08_cw",9961,"annabessacook",1,1982-07-08,"cw","dep",12,9.8,21.4,15.7384615384615,4.00885238389959,1.11185560199354,1.49491541655033,21.25,14.7363636363636,0.592884355960319,2.38772764254365,0.2,9.6,5.68461538461538,3.89504945493767,1.08029234848045,2,1982,7
"9961_1_1982-07-15_cw",9961,"annabessacook",1,1982-07-15,"cw","dep",11,10.1,23.9,17.3166666666667,5.04125405273752,1.45528469220065,4.56684393050492,22.38,13.7,3.31712060772298,9.10776494937677,0,8.7,5.025,3.7769937540565,1.09032418031603,2,1982,7
"9961_1_1982-07-21_cw",9961,"annabessacook",1,1982-07-21,"cw","dep",12,9.8,23.5,17.7153846153846,5.90548419604554,1.63788662117572,5.55186167656228,23.45,12.8,4.5268561551088,10.0238034081677,0.1,9.4,5.04615384615385,4.39196527472144,1.21811199985119,1,1982,7
"9961_1_1982-07-28_cw",9961,"annabessacook",1,1982-07-28,"cw","dep",11,9.8,21.8,17.0583333333333,4.88456908555045,1.41005363820894,5.66120376748949,21.3166666666667,12.8,3.00440921769015,9.87925503658643,0,9.2,4.56666666666667,4.21735232178444,1.21744474912487,0,1982,7
"9961_1_1982-08-02_cw",9961,"annabessacook",1,1982-08-02,"cw","dep",11,10.1,21.3,17.1666666666667,4.83365725142386,1.39535665763998,5.82550697116712,21.3,13.0333333333333,4.73248992663661,9.03182947205055,0.1,9.2,4.875,4.43972255480411,1.2816375060717,0,1982,8
"9961_1_1982-08-06_cw",9961,"annabessacook",1,1982-08-06,"cw","dep",11,10,20.9,16.8333333333333,4.43423321921888,1.2800528713828,6.6049140849468,20.1714285714286,12.16,5.24780000833076,9.35427843056955,0,9.1,5.06666666666667,4.44385854724009,1.28283146424484,3,1982,8
"9961_1_1982-08-13_cw",9961,"annabessacook",1,1982-08-13,"cw","dep",12.9,9.8,20.2,16.1071428571429,4.64517355570676,1.24147485339694,6.70377938317522,20.2,12.0142857142857,5.71518065069659,9.23197243485899,0.1,9.3,4.69285714285714,4.7084971121309,1.25839878572917,1,1982,8
"9961_1_1982-08-19_cw",9961,"annabessacook",1,1982-08-19,"cw","dep",12,10,21.1,16.5923076923077,4.31247445180095,1.19606521231514,7.44536875841173,19.675,11.66,5.50356327705749,10.1577112021003,0.2,11.2,5.23846153846154,4.97268178175158,1.37917378005161,1,1982,8
"9961_1_1982-08-26_cw",9961,"annabessacook",1,1982-08-26,"cw","dep",12,10.2,18.2,15.7846153846154,3.10774466825654,0.861933288649905,8.50241228437141,17.6888888888889,11.5,6.80358239394402,10.8193353516388,0.2,9.5,5.82307692307692,4.22574526881627,1.17201086490511,0,1982,8
"9961_1_1982-09-09_cw",9961,"annabessacook",1,1982-09-09,"cw","dep",12.5,10,17,14.7785714285714,2.57059662976653,0.687020847727295,9.63787548747096,16.29,11,8.71214983329467,11.3147913093764,0.2,9.8,6.22857142857143,4.0656967557714,1.08660316418678,0,1982,9
"9961_1_1982-09-17_cw",9961,"annabessacook",1,1982-09-17,"cw","dep",12.5,10,16.2,14.65,2.31840462387393,0.619619699032053,10.4804429494641,15.7636363636364,10.5666666666667,8.89060009442147,11.778512885128,0.2,7.5,4.58571428571429,3.1478581589727,0.841300480931201,0,1982,9
"9961_1_1982-10-01_cw",9961,"annabessacook",1,1982-10-01,"cw","dep",12,10.7,14.7,13.7692307692308,0.981821958898027,0.272308416629487,11.5,14.025,10.7,10.600392922828,12,0.4,8.9,7.03076923076923,2.6593810731649,0.737579601561115,0,1982,10
"9961_1_1982-10-13_cw",9961,"annabessacook",1,1982-10-13,"cw","dep",11,10.3,10.8,10.725,0.154478595163331,0.0445941292507923,NA,NA,NA,NA,NA,10.3,11.1,10.7166666666667,0.321455025366432,0.0927960727138336,8,1982,10
"9961_1_1982-11-02_cw",9961,"annabessacook",1,1982-11-02,"cw","dep",12,7.2,8,7.67692307692308,0.308636372218846,0.0856003281160184,NA,NA,NA,NA,NA,9.6,11.7,11.2,0.675771164423776,0.18742519875461,0,1982,11
"9961_1_1982-11-18_cw",9961,"annabessacook",1,1982-11-18,"cw","dep",12,3.9,4.2,4.03846153846154,0.0960768922830524,0.0266469355010597,NA,NA,NA,NA,NA,11.4,12.1,11.7461538461538,0.236697361678666,0.0656480364845749,0,1982,11
"9961_1_1983-07-28_cw",9961,"annabessacook",1,1983-07-28,"cw","dep",12,12.1,24.2,18.9615384615385,4.70062734492934,1.30371945530699,7.31629647486882,22.3,13.62,3.8551907271886,10.5729106970301,0.1,8.6,4.14615384615385,3.80035423450135,1.05402861980164,1,1983,7
"9961_1_1983-08-05_cw",9961,"annabessacook",1,1983-08-05,"cw","dep",13.5,12.1,26.2,18.7066666666667,5.66927391000529,1.46380022923591,4.75830310540094,25.28,15.42,3.46176297065823,9.9987276932392,0.4,9.4,3.79333333333333,4.0813979864514,1.05381242871805,2,1983,8
"9961_1_1983-08-15_cw",9961,"annabessacook",1,1983-08-15,"cw","dep",13,12.5,22.5,18.3214285714286,4.17283865223452,1.11523804049637,7.64771831493796,21.6875,13.8333333333333,6.27347498827167,9.36675107993225,0.2,8.7,4.33571428571429,3.8449981780244,1.02761898820981,1,1983,8
"9961_1_1983-08-19_cw",9961,"annabessacook",1,1983-08-19,"cw","dep",10,13.3,24,20.2363636363636,3.96919959872837,1.19675870791011,7.58035506700115,22.4125,14.4333333333333,5.59325299103273,9.38673875670407,0.1,10.1,5.38181818181818,3.97009273992893,1.19702800011439,0,1983,8
"9961_1_1983-09-02_cw",9961,"annabessacook",1,1983-09-02,"cw","dep",13,12.6,22.1,18.35,3.83059545481659,1.02376969851837,8.20498300153014,20.9777777777778,13.62,6.24006045131461,9.27948310282563,0.1,11,4.76428571428571,4.54068906035826,1.21355019740951,0,1983,9
"9961_1_1983-09-07_cw",9961,"annabessacook",1,1983-09-07,"cw","dep",11,13,22.8,19.4083333333333,3.4349694542332,0.991590269529841,8.28244175814747,21.1333333333333,14.2333333333333,6.57019922262628,9.28302666475213,0.1,9.4,4.16666666666667,3.96881785315415,1.14569902794157,0,1983,9
"9961_1_1983-09-12_cw",9961,"annabessacook",1,1983-09-12,"cw","dep",12,13.3,24.1,19.8076923076923,3.90650345331592,1.08346911605444,9.13863863864569,21.6,13.8333333333333,4.27778311617282,10.8978050980045,0,11.5,5,4.99266128098699,1.38471509612479,0,1983,9
"9961_1_1983-09-20_cw",9961,"annabessacook",1,1983-09-20,"cw","dep",13,13,22,17.9357142857143,3.10225901384958,0.829113596775453,8.7185825440299,20.0222222222222,14.18,7.58580151260467,11.027622695428,0,11.7,5.21428571428571,4.52902725892524,1.21043344987558,0,1983,9
"9961_1_1983-10-03_cw",9961,"annabessacook",1,1983-10-03,"cw","dep",12,13.3,20,17.0538461538462,1.7704120916778,0.491023967326598,10.4542630043574,17.6909090909091,13.55,9.31464949007196,11.3834040207948,0,10.4,6.29230769230769,3.81454705447046,1.05796499981257,1,1983,10
"9961_1_1983-10-12_cw",9961,"annabessacook",1,1983-10-12,"cw","dep",13,14.1,15.5,15.0428571428571,0.34799267391556,0.0930049542070978,12.5,15.1153846153846,14.1,12.5,12.5,2.2,5.7,4.92142857142857,0.820111222690202,0.2191839438825,11,1983,10
"9961_1_1983-10-26_ei",9961,"annabessacook",1,1983-10-26,"ei","dep",12,10,11,10.7538461538462,0.260177454235197,0.072160242458822,11.5,10.8166666666667,10,11.5,11.5,10.8,11.2,10.9461538461538,0.16132464481796,0.0447434060682438,0,1983,10
"9961_1_1983-11-08_cw",9961,"annabessacook",1,1983-11-08,"cw","dep",12.5,7.2,7.9,7.60714285714286,0.24326081512612,0.0650141875592354,NA,NA,NA,NA,NA,11.1,11.7,11.4357142857143,0.169193302545856,0.04521881216167,0,1983,11
"9961_1_1984-03-28_ei",9961,"annabessacook",1,1984-03-28,"ei","dep",12,0.8,4.5,3.53846153846154,0.927845588391428,0.257338064973719,0.5,0.8,3.76666666666667,0.5,0.5,3.8,15.6,9.70769230769231,3.56545030780628,0.988877992685724,1,1984,3
"9961_1_1984-05-15_cw",9961,"annabessacook",1,1984-05-15,"cw","dep",11.5,10,11.9,11.0769230769231,0.744036117127216,0.206358490084562,4.52753239306261,11.9,10.5625,4.52753239306261,4.52753239306261,9.7,11.7,10.7846153846154,0.718616905179844,0.199308469157013,0,1984,5
"9961_1_1984-06-21_cw",9961,"annabessacook",1,1984-06-21,"cw","dep",13,12.8,21.5,16.6714285714286,3.59602955652878,0.961079325231666,5.55269112328437,20.5333333333333,13.775,4.12391337042155,7.73143231462001,1,9.4,5.68571428571429,3.24460668301607,0.867157611620226,2,1984,6
"9961_1_1984-07-03_cw",9961,"annabessacook",1,1984-07-03,"cw","dep",11,13.2,25.8,18.3583333333333,4.48603050557725,1.29500545999395,2.53459271010201,24.4,16.3444444444444,0,8.41998739583168,0.7,9.2,5.275,3.46937903796788,1.0015234607458,2,1984,7
"9961_1_1984-07-10_cw",9961,"annabessacook",1,1984-07-10,"cw","dep",12,13,22,17.7923076923077,3.72703222829763,1.03369275418723,5.301976883834,21.3666666666667,14.7285714285714,3.55622060699856,8.82546583608539,0.1,9.1,4.38461538461539,3.96817467564247,1.10057363561743,1,1984,7
"9961_1_1984-07-20_cw",9961,"annabessacook",1,1984-07-20,"cw","dep",13,12.8,24.9,18.3928571428571,4.89873834396545,1.30924289361222,4.95547208467934,24.06,15.2444444444444,3.58783859275464,8.84434936717249,0.1,8.7,3.56428571428571,4.03000422654047,1.07706393449753,2,1984,7
"9961_1_1984-07-25_cw",9961,"annabessacook",1,1984-07-25,"cw","dep",13,12.8,23,17.9928571428571,4.40427489635211,1.17709197852278,7.39640829476455,21.4125,13.4333333333333,3.92578915889571,9.10418525998069,0,7.8,3.06428571428571,3.63500230512193,0.971495230421413,0,1984,7
"9961_1_1984-08-01_cw",9961,"annabessacook",1,1984-08-01,"cw","dep",13.5,12.7,24,18.02,4.737570203023,1.22323536651977,6.5470411589192,22.6714285714286,13.95,1.54577109704551,9.29065209534351,0.2,8.3,3.27333333333333,3.7047202837667,0.956554664092348,0,1984,8
"9961_1_1984-08-07_cw",9961,"annabessacook",1,1984-08-07,"cw","dep",13,12.5,26.2,18.9928571428571,5.39493555756968,1.44185717715357,6.89993356209658,23.8285714285714,14.1571428571429,1.09560525681411,9.38386848081399,0.1,9.1,3.54285714285714,4.04374432078342,1.08073612914889,2,1984,8
"9961_1_1984-08-15_cw",9961,"annabessacook",1,1984-08-15,"cw","dep",13,12.6,26,19.1214285714286,5.22246310462036,1.39576197518265,4.8105927258458,24.9,15.9111111111111,3.64953162581257,9.48889408852513,0.1,9.7,3.67857142857143,4.52177272443326,1.20849459397776,1,1984,8
"9961_1_1984-08-22_cw",9961,"annabessacook",1,1984-08-22,"cw","dep",13.5,12.8,24.1,18.1066666666667,4.52603053248124,1.16861605844841,6.58841214761737,22.5285714285714,14.2375,4.75164499357614,8.88131435001236,0,9.8,3.66666666666667,4.59093309324659,1.18537382757977,1,1984,8
"9961_1_1984-08-29_cw",9961,"annabessacook",1,1984-08-29,"cw","dep",12.5,12.8,24,18.4928571428571,4.50648494876069,1.20440876406543,7.46559496335711,22.05,13.75,4.68756108044893,9.38952937913159,0.5,11.4,4.63571428571429,4.63972929297474,1.24001981297788,0,1984,8
"9961_1_1984-09-05_cw",9961,"annabessacook",1,1984-09-05,"cw","dep",13,12.8,20.7,17.4071428571429,3.47484682246001,0.928691877226104,7.43155220068592,20.2125,13.6666666666667,5.71096675722208,9.34006650565443,0.8,9,4.83571428571429,4.18929168657004,1.1196352988861,1,1984,9
"9961_1_1984-09-13_cw",9961,"annabessacook",1,1984-09-13,"cw","dep",12,13,19.1,17.3230769230769,2.51897923974304,0.698639139286371,8.56009424239002,18.9,13.775,7.51330751287329,10.310410404451,0.5,8.9,6.16923076923077,3.88466742793267,1.077412892272,1,1984,9
"9961_1_1984-09-21_cw",9961,"annabessacook",1,1984-09-21,"cw","dep",12,13.1,17.5,16.1538461538462,1.62358419585362,0.450301236014092,9.25859219934953,16.93,13.5666666666667,8.03563346482215,10.2390414285855,0.4,8.4,4.83076923076923,3.46202845534826,0.960193931759502,0,1984,9
"9961_1_1984-09-27_cw",9961,"annabessacook",1,1984-09-27,"cw","dep",12.5,15.2,18.6,17.8785714285714,1.02370260963184,0.273596030799195,11.9154857290879,18.2583333333333,15.6,10.899477745031,12.5,0.4,6.2,4.8,2.16404180252529,0.578364499693311,0,1984,9
"9961_1_1984-10-03_cw",9961,"annabessacook",1,1984-10-03,"cw","dep",12,13.5,14.5,14.1461538461538,0.25038431998092,0.0694441157125684,11.5,14.2,13.5,11.5,11.5,8,8.4,8.10769230769231,0.125575597825496,0.0348284043774516,12,1984,10
"9961_1_1984-11-15_cw",9961,"annabessacook",1,1984-11-15,"cw","dep",12,7.8,8,7.85384615384615,0.0660225291773527,0.0183113549449817,NA,NA,NA,NA,NA,10.7,11.1,10.8307692307692,0.110940039245046,0.0307692307692308,0,1984,11
