"midas","lake","basin","date","agency","tp_ppm","depth","r","type","year","month","sampleid"
"3832","wilson",1,2007-08-15,"cw",0.014,1,1,"g",2007,8,"3832_1_2007-08-15"
"3832","wilson",1,2007-08-15,"cw",0.014,5,1,"g",2007,8,"3832_1_2007-08-15"
"3832","wilson",1,2007-08-15,"cw",0.016,7,1,"g",2007,8,"3832_1_2007-08-15"
"3832","wilson",1,2007-08-15,"cw",0.019,9,1,"g",2007,8,"3832_1_2007-08-15"
"3832","wilson",1,2007-08-15,"cw",0.056,11,1,"g",2007,8,"3832_1_2007-08-15"
"3832","wilson",1,2007-09-21,"cw",0.012,7,1,"g",2007,9,"3832_1_2007-09-21"
"3832","wilson",1,2007-09-21,"cw",0.015,1,1,"g",2007,9,"3832_1_2007-09-21"
"3832","wilson",1,2007-09-21,"cw",0.019,5,1,"g",2007,9,"3832_1_2007-09-21"
"3832","wilson",1,2007-09-21,"cw",0.025,3,1,"g",2007,9,"3832_1_2007-09-21"
"3832","wilson",1,2007-09-21,"cw",0.041,9,1,"g",2007,9,"3832_1_2007-09-21"
"3832","wilson",1,2007-09-21,"cw",0.23,11,1,"g",2007,9,"3832_1_2007-09-21"
"3832","wilson",1,2007-09-21,"cw",0.3,12,1,"g",2007,9,"3832_1_2007-09-21"
"3832","wilson",1,2007-10-24,"cw",0.017,5,1,"g",2007,10,"3832_1_2007-10-24"
"3832","wilson",1,2007-10-24,"cw",0.017,7,1,"g",2007,10,"3832_1_2007-10-24"
"3832","wilson",1,2007-10-24,"cw",0.018,9,1,"g",2007,10,"3832_1_2007-10-24"
"3832","wilson",1,2007-10-24,"cw",0.02,3,1,"g",2007,10,"3832_1_2007-10-24"
"3832","wilson",1,2007-10-24,"cw",0.024,1,1,"g",2007,10,"3832_1_2007-10-24"
"3832","wilson",1,2007-10-24,"cw",0.059,11.5,1,"g",2007,10,"3832_1_2007-10-24"
"3832","wilson",1,2008-05-07,"cw",0.012,7,1,"g",2008,5,"3832_1_2008-05-07"
"3832","wilson",1,2008-05-07,"cw",0.013,1,1,"g",2008,5,"3832_1_2008-05-07"
"3832","wilson",1,2008-05-07,"cw",0.014,5,1,"g",2008,5,"3832_1_2008-05-07"
"3832","wilson",1,2008-05-07,"cw",0.018,3,1,"g",2008,5,"3832_1_2008-05-07"
"3832","wilson",1,2008-05-07,"cw",0.018,9,1,"g",2008,5,"3832_1_2008-05-07"
"3832","wilson",1,2008-05-07,"cw",0.021,11,1,"c",2008,5,"3832_1_2008-05-07"
"3832","wilson",1,2008-06-05,"cw",0.01,1,1,"g",2008,6,"3832_1_2008-06-05"
"3832","wilson",1,2008-06-05,"cw",0.01,7,1,"g",2008,6,"3832_1_2008-06-05"
"3832","wilson",1,2008-06-05,"cw",0.011,9,1,"g",2008,6,"3832_1_2008-06-05"
"3832","wilson",1,2008-06-05,"cw",0.012,3,1,"g",2008,6,"3832_1_2008-06-05"
"3832","wilson",1,2008-06-05,"cw",0.012,11,1,"g",2008,6,"3832_1_2008-06-05"
"3832","wilson",1,2008-06-05,"cw",0.015,5,1,"g",2008,6,"3832_1_2008-06-05"
"3832","wilson",1,2008-07-02,"cw",0.01,1,1,"g",2008,7,"3832_1_2008-07-02"
"3832","wilson",1,2008-07-02,"cw",0.01,7,1,"g",2008,7,"3832_1_2008-07-02"
"3832","wilson",1,2008-07-02,"cw",0.011,3,1,"g",2008,7,"3832_1_2008-07-02"
"3832","wilson",1,2008-07-02,"cw",0.011,5,1,"g",2008,7,"3832_1_2008-07-02"
"3832","wilson",1,2008-07-02,"cw",0.012,9,1,"g",2008,7,"3832_1_2008-07-02"
"3832","wilson",1,2008-07-02,"cw",0.023,11,1,"g",2008,7,"3832_1_2008-07-02"
"3832","wilson",1,2008-08-27,"cw",0.011,1,1,"g",2008,8,"3832_1_2008-08-27"
"3832","wilson",1,2008-08-27,"cw",0.011,1,2,"g",2008,8,"3832_1_2008-08-27"
"3832","wilson",1,2008-08-27,"cw",0.011,3,1,"g",2008,8,"3832_1_2008-08-27"
"3832","wilson",1,2008-08-27,"cw",0.011,5,1,"g",2008,8,"3832_1_2008-08-27"
"3832","wilson",1,2008-08-27,"cw",0.022,7,1,"g",2008,8,"3832_1_2008-08-27"
"3832","wilson",1,2008-08-27,"cw",0.032,9,1,"g",2008,8,"3832_1_2008-08-27"
"3832","wilson",1,2008-08-27,"cw",0.16,11,1,"g",2008,8,"3832_1_2008-08-27"
"3832","wilson",1,2008-09-25,"cw",0.011,3,1,"g",2008,9,"3832_1_2008-09-25"
"3832","wilson",1,2008-09-25,"cw",0.011,7,1,"g",2008,9,"3832_1_2008-09-25"
"3832","wilson",1,2008-09-25,"cw",0.012,1,1,"g",2008,9,"3832_1_2008-09-25"
"3832","wilson",1,2008-09-25,"cw",0.013,5,1,"g",2008,9,"3832_1_2008-09-25"
"3832","wilson",1,2008-09-25,"cw",0.069,9,1,"g",2008,9,"3832_1_2008-09-25"
"3832","wilson",1,2008-09-25,"cw",0.29,11,1,"g",2008,9,"3832_1_2008-09-25"
"3832","wilson",1,2008-10-27,"cw",0.018,5,1,"g",2008,10,"3832_1_2008-10-27"
"3832","wilson",1,2008-10-27,"cw",0.018,7,1,"g",2008,10,"3832_1_2008-10-27"
"3832","wilson",1,2008-10-27,"cw",0.018,9,1,"g",2008,10,"3832_1_2008-10-27"
"3832","wilson",1,2008-10-27,"cw",0.019,3,1,"g",2008,10,"3832_1_2008-10-27"
"3832","wilson",1,2008-10-27,"cw",0.021,1,1,"g",2008,10,"3832_1_2008-10-27"
"3832","wilson",1,2008-10-27,"cw",0.021,11,1,"g",2008,10,"3832_1_2008-10-27"
"3832","wilson",1,2009-05-21,"cw",0.012,5,1,"g",2009,5,"3832_1_2009-05-21"
"3832","wilson",1,2009-05-21,"cw",0.012,7,1,"g",2009,5,"3832_1_2009-05-21"
"3832","wilson",1,2009-05-21,"cw",0.013,3,1,"g",2009,5,"3832_1_2009-05-21"
"3832","wilson",1,2009-05-21,"cw",0.013,9,1,"g",2009,5,"3832_1_2009-05-21"
"3832","wilson",1,2009-05-21,"cw",0.014,11,1,"g",2009,5,"3832_1_2009-05-21"
"3832","wilson",1,2009-05-21,"cw",0.015,1,1,"g",2009,5,"3832_1_2009-05-21"
"3832","wilson",1,2009-06-17,"cw",0.011,1,1,"g",2009,6,"3832_1_2009-06-17"
"3832","wilson",1,2009-06-17,"cw",0.011,5,1,"g",2009,6,"3832_1_2009-06-17"
"3832","wilson",1,2009-06-17,"cw",0.011,9,1,"g",2009,6,"3832_1_2009-06-17"
"3832","wilson",1,2009-06-17,"cw",0.012,3,1,"g",2009,6,"3832_1_2009-06-17"
"3832","wilson",1,2009-06-17,"cw",0.014,7,1,"g",2009,6,"3832_1_2009-06-17"
"3832","wilson",1,2009-06-17,"cw",0.017,11,1,"g",2009,6,"3832_1_2009-06-17"
"3832","wilson",1,2009-07-15,"cw",0.011,7,1,"g",2009,7,"3832_1_2009-07-15"
"3832","wilson",1,2009-07-15,"cw",0.012,5,1,"g",2009,7,"3832_1_2009-07-15"
"3832","wilson",1,2009-07-15,"cw",0.013,3,1,"g",2009,7,"3832_1_2009-07-15"
"3832","wilson",1,2009-07-15,"cw",0.015,1,1,"g",2009,7,"3832_1_2009-07-15"
"3832","wilson",1,2009-07-15,"cw",0.019,9,1,"g",2009,7,"3832_1_2009-07-15"
"3832","wilson",1,2009-07-15,"cw",0.054,11,1,"g",2009,7,"3832_1_2009-07-15"
"3832","wilson",1,2009-08-11,"cw",0.011,5,1,"g",2009,8,"3832_1_2009-08-11"
"3832","wilson",1,2009-08-11,"cw",0.012,3,1,"g",2009,8,"3832_1_2009-08-11"
"3832","wilson",1,2009-08-11,"cw",0.015,1,1,"g",2009,8,"3832_1_2009-08-11"
"3832","wilson",1,2009-08-11,"cw",0.015,7,1,"g",2009,8,"3832_1_2009-08-11"
"3832","wilson",1,2009-08-11,"cw",0.051,9,1,"g",2009,8,"3832_1_2009-08-11"
"3832","wilson",1,2009-08-11,"cw",0.21,11,1,"g",2009,8,"3832_1_2009-08-11"
"3832","wilson",1,2009-09-10,"cw",0.01,3,1,"g",2009,9,"3832_1_2009-09-10"
"3832","wilson",1,2009-09-10,"cw",0.011,1,2,"g",2009,9,"3832_1_2009-09-10"
"3832","wilson",1,2009-09-10,"cw",0.011,5,1,"g",2009,9,"3832_1_2009-09-10"
"3832","wilson",1,2009-09-10,"cw",0.015,1,1,"g",2009,9,"3832_1_2009-09-10"
"3832","wilson",1,2009-09-10,"cw",0.017,7,1,"g",2009,9,"3832_1_2009-09-10"
"3832","wilson",1,2009-09-10,"cw",0.11,9,1,"g",2009,9,"3832_1_2009-09-10"
"3832","wilson",1,2009-09-10,"cw",0.22,11,1,"g",2009,9,"3832_1_2009-09-10"
"3832","wilson",1,2009-10-14,"cw",0.019,11,1,"g",2009,10,"3832_1_2009-10-14"
"3832","wilson",1,2009-10-14,"cw",0.021,9,1,"g",2009,10,"3832_1_2009-10-14"
"3832","wilson",1,2009-10-14,"cw",0.022,5,1,"g",2009,10,"3832_1_2009-10-14"
"3832","wilson",1,2009-10-14,"cw",0.024,1,1,"g",2009,10,"3832_1_2009-10-14"
"3832","wilson",1,2009-10-14,"cw",0.024,3,1,"g",2009,10,"3832_1_2009-10-14"
"3832","wilson",1,2009-10-14,"cw",0.024,7,1,"g",2009,10,"3832_1_2009-10-14"
"3832","wilson",1,2010-05-18,"cw",0.009,7,1,"g",2010,5,"3832_1_2010-05-18"
"3832","wilson",1,2010-05-18,"cw",0.011,4,1,"g",2010,5,"3832_1_2010-05-18"
"3832","wilson",1,2010-05-18,"cw",0.012,1,1,"g",2010,5,"3832_1_2010-05-18"
"3832","wilson",1,2010-05-18,"cw",0.013,11,1,"g",2010,5,"3832_1_2010-05-18"
"3832","wilson",1,2010-05-18,"cw",0.016,9,1,"g",2010,5,"3832_1_2010-05-18"
"3832","wilson",1,2010-06-04,"cw",0.011,9,1,"g",2010,6,"3832_1_2010-06-04"
"3832","wilson",1,2010-06-04,"cw",0.014,4,1,"g",2010,6,"3832_1_2010-06-04"
"3832","wilson",1,2010-06-04,"cw",0.014,7,1,"g",2010,6,"3832_1_2010-06-04"
"3832","wilson",1,2010-06-04,"cw",0.016,11,1,"g",2010,6,"3832_1_2010-06-04"
"3832","wilson",1,2010-06-04,"cw",0.018,1,1,"g",2010,6,"3832_1_2010-06-04"
"3832","wilson",1,2010-07-06,"cw",0.011,1,1,"g",2010,7,"3832_1_2010-07-06"
"3832","wilson",1,2010-07-06,"cw",0.014,4,1,"g",2010,7,"3832_1_2010-07-06"
"3832","wilson",1,2010-07-06,"cw",0.015,7,1,"g",2010,7,"3832_1_2010-07-06"
"3832","wilson",1,2010-07-06,"cw",0.015,9,1,"g",2010,7,"3832_1_2010-07-06"
"3832","wilson",1,2010-07-06,"cw",0.017,9,2,"g",2010,7,"3832_1_2010-07-06"
"3832","wilson",1,2010-07-06,"cw",0.021,11,1,"g",2010,7,"3832_1_2010-07-06"
"3832","wilson",1,2010-08-10,"cw",0.01,4,2,"g",2010,8,"3832_1_2010-08-10"
"3832","wilson",1,2010-08-10,"cw",0.012,4,1,"g",2010,8,"3832_1_2010-08-10"
"3832","wilson",1,2010-08-10,"cw",0.013,1,1,"g",2010,8,"3832_1_2010-08-10"
"3832","wilson",1,2010-08-10,"cw",0.014,5.5,1,"c",2010,8,"3832_1_2010-08-10"
"3832","wilson",1,2010-08-10,"cw",0.016,7,1,"g",2010,8,"3832_1_2010-08-10"
"3832","wilson",1,2010-08-10,"cw",0.017,9,1,"g",2010,8,"3832_1_2010-08-10"
"3832","wilson",1,2010-08-10,"cw",0.11,11,1,"g",2010,8,"3832_1_2010-08-10"
"3832","wilson",1,2010-09-15,"cw",0.012,7,1,"g",2010,9,"3832_1_2010-09-15"
"3832","wilson",1,2010-09-15,"cw",0.013,4,1,"g",2010,9,"3832_1_2010-09-15"
"3832","wilson",1,2010-09-15,"cw",0.015,1,1,"g",2010,9,"3832_1_2010-09-15"
"3832","wilson",1,2010-09-15,"cw",0.081,9,1,"g",2010,9,"3832_1_2010-09-15"
"3832","wilson",1,2010-09-15,"cw",0.2,11,1,"g",2010,9,"3832_1_2010-09-15"
"3832","wilson",1,2010-10-22,"cw",0.017,7,2,"g",2010,10,"3832_1_2010-10-22"
"3832","wilson",1,2010-10-22,"cw",0.017,9,1,"g",2010,10,"3832_1_2010-10-22"
"3832","wilson",1,2010-10-22,"cw",0.017,11,1,"g",2010,10,"3832_1_2010-10-22"
"3832","wilson",1,2010-10-22,"cw",0.018,1,1,"g",2010,10,"3832_1_2010-10-22"
"3832","wilson",1,2010-10-22,"cw",0.018,4,1,"g",2010,10,"3832_1_2010-10-22"
"3832","wilson",1,2010-10-22,"cw",0.019,7,1,"g",2010,10,"3832_1_2010-10-22"
"3832","wilson",1,2011-05-24,"cw",0.01,7,1,"g",2011,5,"3832_1_2011-05-24"
"3832","wilson",1,2011-05-24,"cw",0.011,4,1,"g",2011,5,"3832_1_2011-05-24"
"3832","wilson",1,2011-05-24,"cw",0.011,9,1,"g",2011,5,"3832_1_2011-05-24"
"3832","wilson",1,2011-05-24,"cw",0.013,1,1,"g",2011,5,"3832_1_2011-05-24"
"3832","wilson",1,2011-05-24,"cw",0.013,10,1,"c",2011,5,"3832_1_2011-05-24"
"3832","wilson",1,2011-05-24,"cw",0.013,11,1,"g",2011,5,"3832_1_2011-05-24"
"3832","wilson",1,2011-06-27,"cw",0.01,7,1,"g",2011,6,"3832_1_2011-06-27"
"3832","wilson",1,2011-06-27,"cw",0.011,1,1,"g",2011,6,"3832_1_2011-06-27"
"3832","wilson",1,2011-06-27,"cw",0.011,4,1,"g",2011,6,"3832_1_2011-06-27"
"3832","wilson",1,2011-06-27,"cw",0.011,9,1,"g",2011,6,"3832_1_2011-06-27"
"3832","wilson",1,2011-06-27,"cw",0.012,11,1,"g",2011,6,"3832_1_2011-06-27"
"3832","wilson",1,2011-07-12,"cw",0.01,1,1,"g",2011,7,"3832_1_2011-07-12"
"3832","wilson",1,2011-07-12,"cw",0.014,7,1,"g",2011,7,"3832_1_2011-07-12"
"3832","wilson",1,2011-07-12,"cw",0.016,9,1,"g",2011,7,"3832_1_2011-07-12"
"3832","wilson",1,2011-07-12,"cw",0.017,4,1,"g",2011,7,"3832_1_2011-07-12"
"3832","wilson",1,2011-07-12,"cw",0.021,11,1,"g",2011,7,"3832_1_2011-07-12"
"3832","wilson",1,2011-08-11,"cw",0.013,1,1,"g",2011,8,"3832_1_2011-08-11"
"3832","wilson",1,2011-08-11,"cw",0.013,4,1,"g",2011,8,"3832_1_2011-08-11"
"3832","wilson",1,2011-08-11,"cw",0.014,7,1,"g",2011,8,"3832_1_2011-08-11"
"3832","wilson",1,2011-08-11,"cw",0.015,9,1,"g",2011,8,"3832_1_2011-08-11"
"3832","wilson",1,2011-08-11,"cw",0.015,9,2,"g",2011,8,"3832_1_2011-08-11"
"3832","wilson",1,2011-08-11,"cw",0.053,11,1,"g",2011,8,"3832_1_2011-08-11"
"3832","wilson",1,2011-09-12,"cw",0.16,11,1,"g",2011,9,"3832_1_2011-09-12"
"3832","wilson",1,2012-06-11,"cw",0.009,9,1,"g",2012,6,"3832_1_2012-06-11"
"3832","wilson",1,2012-06-11,"cw",0.011,7,1,"g",2012,6,"3832_1_2012-06-11"
"3832","wilson",1,2012-06-11,"cw",0.012,11,1,"g",2012,6,"3832_1_2012-06-11"
"3832","wilson",1,2012-06-11,"cw",0.013,4,1,"g",2012,6,"3832_1_2012-06-11"
"3832","wilson",1,2012-06-11,"cw",0.014,1,1,"g",2012,6,"3832_1_2012-06-11"
"3832","wilson",1,2012-07-12,"cw",0.009,7,1,"g",2012,7,"3832_1_2012-07-12"
"3832","wilson",1,2012-07-12,"cw",0.01,7,2,"g",2012,7,"3832_1_2012-07-12"
"3832","wilson",1,2012-07-12,"cw",0.012,1,1,"g",2012,7,"3832_1_2012-07-12"
"3832","wilson",1,2012-07-12,"cw",0.014,9,1,"g",2012,7,"3832_1_2012-07-12"
"3832","wilson",1,2012-07-12,"cw",0.015,4,1,"g",2012,7,"3832_1_2012-07-12"
"3832","wilson",1,2012-07-12,"cw",0.017,11,1,"g",2012,7,"3832_1_2012-07-12"
"3832","wilson",1,2012-08-13,"cw",0.01,4,1,"g",2012,8,"3832_1_2012-08-13"
"3832","wilson",1,2012-08-13,"cw",0.012,1,1,"g",2012,8,"3832_1_2012-08-13"
"3832","wilson",1,2012-08-13,"cw",0.012,4,2,"g",2012,8,"3832_1_2012-08-13"
"3832","wilson",1,2012-08-13,"cw",0.015,7,1,"g",2012,8,"3832_1_2012-08-13"
"3832","wilson",1,2012-08-13,"cw",0.023,9,1,"g",2012,8,"3832_1_2012-08-13"
"3832","wilson",1,2012-08-13,"cw",0.065,11,1,"g",2012,8,"3832_1_2012-08-13"
"3832","wilson",1,2012-09-07,"cw",0.011,4,1,"g",2012,9,"3832_1_2012-09-07"
"3832","wilson",1,2012-09-07,"cw",0.014,1,1,"g",2012,9,"3832_1_2012-09-07"
"3832","wilson",1,2012-09-07,"cw",0.015,7,1,"g",2012,9,"3832_1_2012-09-07"
"3832","wilson",1,2012-09-07,"cw",0.037,9,1,"g",2012,9,"3832_1_2012-09-07"
"3832","wilson",1,2012-09-07,"cw",0.13,11,1,"g",2012,9,"3832_1_2012-09-07"
"3832","wilson",1,2012-10-05,"cw",0.01,7,1,"g",2012,10,"3832_1_2012-10-05"
"3832","wilson",1,2012-10-05,"cw",0.011,4,1,"g",2012,10,"3832_1_2012-10-05"
"3832","wilson",1,2012-10-05,"cw",0.018,1,1,"g",2012,10,"3832_1_2012-10-05"
"3832","wilson",1,2012-10-05,"cw",0.025,9,1,"g",2012,10,"3832_1_2012-10-05"
"3832","wilson",1,2012-10-05,"cw",0.18,11,1,"g",2012,10,"3832_1_2012-10-05"
"3832","wilson",1,2013-05-22,"cw",0.015,9,1,"c",2013,5,"3832_1_2013-05-22"
"3832","wilson",1,2013-05-22,"cw",0.018,11,1,"g",2013,5,"3832_1_2013-05-22"
"3832","wilson",1,2013-06-17,"cw",0.014,6,1,"c",2013,6,"3832_1_2013-06-17"
"3832","wilson",1,2013-06-17,"cw",0.015,11,1,"g",2013,6,"3832_1_2013-06-17"
"3832","wilson",1,2013-07-31,"cw",0.012,5,1,"c",2013,7,"3832_1_2013-07-31"
"3832","wilson",1,2013-07-31,"cw",0.051,11,1,"g",2013,7,"3832_1_2013-07-31"
"3832","wilson",1,2013-08-20,"cw",0.014,1,1,"g",2013,8,"3832_1_2013-08-20"
"3832","wilson",1,2013-08-20,"cw",0.016,4,1,"g",2013,8,"3832_1_2013-08-20"
"3832","wilson",1,2013-08-20,"cw",0.019,7,1,"g",2013,8,"3832_1_2013-08-20"
"3832","wilson",1,2013-08-20,"cw",0.041,9,1,"g",2013,8,"3832_1_2013-08-20"
"3832","wilson",1,2013-08-20,"cw",0.13,11,1,"g",2013,8,"3832_1_2013-08-20"
"3832","wilson",1,2013-09-16,"cw",0.014,4,1,"g",2013,9,"3832_1_2013-09-16"
"3832","wilson",1,2013-09-16,"cw",0.015,1,1,"g",2013,9,"3832_1_2013-09-16"
"3832","wilson",1,2013-09-16,"cw",0.017,7,1,"g",2013,9,"3832_1_2013-09-16"
"3832","wilson",1,2013-09-16,"cw",0.068,9,1,"g",2013,9,"3832_1_2013-09-16"
"3832","wilson",1,2013-09-16,"cw",0.2,11,1,"g",2013,9,"3832_1_2013-09-16"
"3832","wilson",1,2014-06-02,"cw",0.012,7,1,"c",2014,6,"3832_1_2014-06-02"
"3832","wilson",1,2014-06-02,"cw",0.014,11,1,"g",2014,6,"3832_1_2014-06-02"
"3832","wilson",1,2014-06-16,"cw",0.01,7,1,"c",2014,6,"3832_1_2014-06-16"
"3832","wilson",1,2014-06-16,"cw",0.01,7,2,"c",2014,6,"3832_1_2014-06-16"
"3832","wilson",1,2014-06-16,"cw",0.014,11,1,"g",2014,6,"3832_1_2014-06-16"
"3832","wilson",1,2014-07-14,"cw",0.011,5,1,"c",2014,7,"3832_1_2014-07-14"
"3832","wilson",1,2014-07-14,"cw",0.015,11,1,"g",2014,7,"3832_1_2014-07-14"
"3832","wilson",1,2014-08-07,"cw",0.009,4,1,"g",2014,8,"3832_1_2014-08-07"
"3832","wilson",1,2014-08-07,"cw",0.009,7,1,"g",2014,8,"3832_1_2014-08-07"
"3832","wilson",1,2014-08-07,"cw",0.01,1,1,"g",2014,8,"3832_1_2014-08-07"
"3832","wilson",1,2014-08-07,"cw",0.012,9,1,"g",2014,8,"3832_1_2014-08-07"
"3832","wilson",1,2014-08-07,"cw",0.067,11,1,"g",2014,8,"3832_1_2014-08-07"
"3832","wilson",1,2014-09-08,"cw",0.009,1,1,"g",2014,9,"3832_1_2014-09-08"
"3832","wilson",1,2014-09-08,"cw",0.01,4,1,"g",2014,9,"3832_1_2014-09-08"
"3832","wilson",1,2014-09-08,"cw",0.011,4,2,"g",2014,9,"3832_1_2014-09-08"
"3832","wilson",1,2014-09-08,"cw",0.016,7,1,"g",2014,9,"3832_1_2014-09-08"
"3832","wilson",1,2014-09-08,"cw",0.032,9,1,"g",2014,9,"3832_1_2014-09-08"
"3832","wilson",1,2014-09-08,"cw",0.15,11,1,"g",2014,9,"3832_1_2014-09-08"
"3832","wilson",1,2014-10-31,"cw",0.023,9,1,"c",2014,10,"3832_1_2014-10-31"
"3832","wilson",1,2015-05-29,"cw",0.013,8,1,"c",2015,5,"3832_1_2015-05-29"
"3832","wilson",1,2015-05-29,"cw",0.015,11,1,"g",2015,5,"3832_1_2015-05-29"
"3832","wilson",1,2015-06-22,"cw",0.012,11,1,"g",2015,6,"3832_1_2015-06-22"
"3832","wilson",1,2015-06-22,"cw",0.013,6,1,"c",2015,6,"3832_1_2015-06-22"
"3832","wilson",1,2015-07-20,"cw",0.013,5,1,"c",2015,7,"3832_1_2015-07-20"
"3832","wilson",1,2015-07-20,"cw",0.069,11,1,"g",2015,7,"3832_1_2015-07-20"
"3832","wilson",1,2015-08-03,"cw",0.012,5,1,"c",2015,8,"3832_1_2015-08-03"
"3832","wilson",1,2015-08-03,"cw",0.1,11,1,"g",2015,8,"3832_1_2015-08-03"
"3832","wilson",1,2015-08-20,"cw",0.008,1,1,"g",2015,8,"3832_1_2015-08-20"
"3832","wilson",1,2015-08-20,"cw",0.011,4,1,"g",2015,8,"3832_1_2015-08-20"
"3832","wilson",1,2015-08-20,"cw",0.014,7,1,"g",2015,8,"3832_1_2015-08-20"
"3832","wilson",1,2015-08-20,"cw",0.051,9,1,"g",2015,8,"3832_1_2015-08-20"
"3832","wilson",1,2015-08-20,"cw",0.15,11,1,"g",2015,8,"3832_1_2015-08-20"
"3832","wilson",1,2015-09-21,"cw",0.013,4,1,"g",2015,9,"3832_1_2015-09-21"
"3832","wilson",1,2015-09-21,"cw",0.014,1,1,"g",2015,9,"3832_1_2015-09-21"
"3832","wilson",1,2015-09-21,"cw",0.016,7,2,"g",2015,9,"3832_1_2015-09-21"
"3832","wilson",1,2015-09-21,"cw",0.017,7,1,"g",2015,9,"3832_1_2015-09-21"
"3832","wilson",1,2015-09-21,"cw",0.079,9,1,"g",2015,9,"3832_1_2015-09-21"
"3832","wilson",1,2015-09-21,"cw",0.36,11,1,"g",2015,9,"3832_1_2015-09-21"
"3832","wilson",1,2015-10-20,"cw",0.019,10,1,"c",2015,10,"3832_1_2015-10-20"
"3832","wilson",1,2016-05-06,"cw",0.009,11,1,"g",2016,5,"3832_1_2016-05-06"
"3832","wilson",1,2016-05-06,"cw",0.013,9,1,"c",2016,5,"3832_1_2016-05-06"
"3832","wilson",1,2016-05-20,"cw",0.01,11,1,"g",2016,5,"3832_1_2016-05-20"
"3832","wilson",1,2016-05-20,"cw",0.012,9,1,"c",2016,5,"3832_1_2016-05-20"
"3832","wilson",1,2016-06-02,"cw",0.013,11,1,"g",2016,6,"3832_1_2016-06-02"
"3832","wilson",1,2016-06-02,"cw",0.017,4,1,"c",2016,6,"3832_1_2016-06-02"
"3832","wilson",1,2016-06-15,"cw",0.012,8,1,"c",2016,6,"3832_1_2016-06-15"
"3832","wilson",1,2016-06-15,"cw",0.013,11,1,"g",2016,6,"3832_1_2016-06-15"
"3832","wilson",1,2016-07-05,"cw",0.009,6,1,"c",2016,7,"3832_1_2016-07-05"
"3832","wilson",1,2016-07-05,"cw",0.025,11,1,"g",2016,7,"3832_1_2016-07-05"
"3832","wilson",1,2016-07-18,"cw",0.009,1,1,"g",2016,7,"3832_1_2016-07-18"
"3832","wilson",1,2016-07-18,"cw",0.011,4,1,"g",2016,7,"3832_1_2016-07-18"
"3832","wilson",1,2016-07-18,"cw",0.013,9,1,"g",2016,7,"3832_1_2016-07-18"
"3832","wilson",1,2016-07-18,"cw",0.014,7,1,"g",2016,7,"3832_1_2016-07-18"
"3832","wilson",1,2016-07-18,"cw",0.033,11,1,"g",2016,7,"3832_1_2016-07-18"
"3832","wilson",1,2016-08-04,"cw",0.011,4,1,"g",2016,8,"3832_1_2016-08-04"
"3832","wilson",1,2016-08-04,"cw",0.012,1,1,"g",2016,8,"3832_1_2016-08-04"
"3832","wilson",1,2016-08-04,"cw",0.017,7,1,"g",2016,8,"3832_1_2016-08-04"
"3832","wilson",1,2016-08-04,"cw",0.021,9,1,"g",2016,8,"3832_1_2016-08-04"
"3832","wilson",1,2016-08-04,"cw",0.14,11,1,"g",2016,8,"3832_1_2016-08-04"
"3832","wilson",1,2016-08-16,"cw",0.008,1,1,"g",2016,8,"3832_1_2016-08-16"
"3832","wilson",1,2016-08-16,"cw",0.009,4,1,"g",2016,8,"3832_1_2016-08-16"
"3832","wilson",1,2016-08-16,"cw",0.012,7,1,"g",2016,8,"3832_1_2016-08-16"
"3832","wilson",1,2016-08-16,"cw",0.023,9,1,"g",2016,8,"3832_1_2016-08-16"
"3832","wilson",1,2016-08-16,"cw",0.23,11,1,"g",2016,8,"3832_1_2016-08-16"
"3832","wilson",1,2016-09-01,"cw",0.008,1,1,"g",2016,9,"3832_1_2016-09-01"
"3832","wilson",1,2016-09-01,"cw",0.01,7,1,"g",2016,9,"3832_1_2016-09-01"
"3832","wilson",1,2016-09-01,"cw",0.012,4,1,"g",2016,9,"3832_1_2016-09-01"
"3832","wilson",1,2016-09-01,"cw",0.035,9,1,"g",2016,9,"3832_1_2016-09-01"
"3832","wilson",1,2016-09-01,"cw",0.24,11,1,"g",2016,9,"3832_1_2016-09-01"
"3832","wilson",1,2016-09-29,"cw",0.013,1,1,"g",2016,9,"3832_1_2016-09-29"
"3832","wilson",1,2016-09-29,"cw",0.014,9,1,"g",2016,9,"3832_1_2016-09-29"
"3832","wilson",1,2016-09-29,"cw",0.015,7,1,"g",2016,9,"3832_1_2016-09-29"
"3832","wilson",1,2016-09-29,"cw",0.016,4,1,"g",2016,9,"3832_1_2016-09-29"
"3832","wilson",1,2016-09-29,"cw",0.36,11,1,"g",2016,9,"3832_1_2016-09-29"
"3832","wilson",1,2016-10-12,"cw",0.015,9,1,"c",2016,10,"3832_1_2016-10-12"
"3832","wilson",1,2016-10-12,"cw",0.15,11.2,1,"g",2016,10,"3832_1_2016-10-12"
"3832","wilson",1,2017-05-24,"cw",0.014,11,1,"g",2017,5,"3832_1_2017-05-24"
"3832","wilson",1,2017-05-24,"cw",0.016,9,1,"c",2017,5,"3832_1_2017-05-24"
"3832","wilson",1,2017-06-19,"cw",0.013,6,1,"c",2017,6,"3832_1_2017-06-19"
"3832","wilson",1,2017-06-19,"cw",0.018,11,1,"g",2017,6,"3832_1_2017-06-19"
"3832","wilson",1,2017-07-17,"cw",0.01,1,1,"g",2017,7,"3832_1_2017-07-17"
