"lake","midas","station","date","time","agency","project","depth","type","tp_ppm","rep","lab","count","qual","year","month"
"wilson","3832",1,1978-05-12,"0:00:00","",NA,0.5,"g",0.008,1,"dep lab",1,"sg",1978,5
"wilson","3832",1,1979-05-07,"0:00:00","",NA,10,"c",0.01,1,"dep lab",1,"ec",1979,5
"wilson","3832",1,1980-04-18,"0:00:00","",NA,10,"c",0.01,1,"dep lab",1,"ec",1980,4
"wilson","3832",1,1981-06-11,"0:00:00","",NA,10,"c",0.01,1,"dep lab",1,"ec",1981,6
"wilson","3832",1,1981-08-11,"0:00:00","",NA,1,"g",0.01,1,"dep lab",6,"pg",1981,8
"wilson","3832",1,1981-08-11,"0:00:00","",NA,3,"g",0.01,1,"dep lab",6,"pg",1981,8
"wilson","3832",1,1981-08-11,"0:00:00","",NA,6,"g",0.01,1,"dep lab",6,"pg",1981,8
"wilson","3832",1,1981-08-11,"0:00:00","",NA,8,"g",0.01,1,"dep lab",6,"pg",1981,8
"wilson","3832",1,1981-08-11,"0:00:00","",NA,10,"g",0.02,1,"dep lab",6,"pg",1981,8
"wilson","3832",1,1981-08-11,"0:00:00","",NA,13,"g",0.11,1,"dep lab",6,"pg",1981,8
"wilson","3832",1,1981-10-14,"0:00:00","",NA,10,"c",0.01,1,"dep lab",1,"ec",1981,10
"wilson","3832",1,1982-03-17,"0:00:00","",NA,1,"g",0.006,1,"dep lab",6,"pg",1982,3
"wilson","3832",1,1982-03-17,"0:00:00","",NA,3,"g",0.006,1,"dep lab",6,"pg",1982,3
"wilson","3832",1,1982-03-17,"0:00:00","",NA,5,"g",0.005,1,"dep lab",6,"pg",1982,3
"wilson","3832",1,1982-03-17,"0:00:00","",NA,7,"g",0.006,1,"dep lab",6,"pg",1982,3
"wilson","3832",1,1982-03-17,"0:00:00","",NA,9,"g",0.008,1,"dep lab",6,"pg",1982,3
"wilson","3832",1,1982-03-17,"0:00:00","",NA,10,"c",0.007,1,"dep lab",1,"ec",1982,3
"wilson","3832",1,1982-03-17,"0:00:00","",NA,12,"g",0.01,1,"dep lab",6,"pg",1982,3
"wilson","3832",1,1982-05-05,"0:00:00","",NA,10,"c",0.008,1,"dep lab",1,"ec",1982,5
"wilson","3832",1,1982-08-16,"0:00:00","",NA,1,"g",0.007,1,"dep lab",6,"pg",1982,8
"wilson","3832",1,1982-08-16,"0:00:00","",NA,3,"g",0.009,1,"dep lab",6,"pg",1982,8
"wilson","3832",1,1982-08-16,"0:00:00","",NA,5,"g",0.007,1,"dep lab",6,"pg",1982,8
"wilson","3832",1,1982-08-16,"0:00:00","",NA,7,"g",0.006,1,"dep lab",6,"pg",1982,8
"wilson","3832",1,1982-08-16,"0:00:00","",NA,9,"g",0.008,1,"dep lab",6,"pg",1982,8
"wilson","3832",1,1982-08-16,"0:00:00","",NA,12,"g",0.03,1,"dep lab",6,"pg",1982,8
"wilson","3832",1,1982-10-14,"0:00:00","",NA,10,"c",0.01,1,"dep lab",1,"ec",1982,10
"wilson","3832",1,1983-05-18,"0:00:00","",NA,10,"c",0.008,1,"dep lab",1,"ec",1983,5
"wilson","3832",1,1985-05-24,"0:00:00","",NA,6,"c",0.01,1,"dep lab",1,"ec",1985,5
"wilson","3832",1,1985-08-13,"0:00:00","",NA,7,"c",0.01,1,"dep lab",1,"ec",1985,8
"wilson","3832",1,1986-05-23,"0:00:00","",NA,10,"c",0.01,1,"dep lab",1,"ec",1986,5
"wilson","3832",1,1986-08-28,"0:00:00","",NA,8,"c",0.01,1,"dep lab",1,"ec",1986,8
"wilson","3832",1,1988-05-18,"0:00:00","",NA,10,"c",0.009,1,"dep lab",1,"ec",1988,5
"wilson","3832",1,1988-05-31,"0:00:00","",NA,6,"c",0.009,1,"dep lab",1,"ec",1988,5
"wilson","3832",1,1988-05-31,"0:00:00","",NA,6,"c",0.01,2,"dep lab",1,"r",1988,5
"wilson","3832",1,1988-05-31,"0:00:00","",NA,6,"c",0.01,3,"dep lab",1,"r",1988,5
"wilson","3832",1,1990-05-18,"0:00:00","",NA,9,"c",0.01,1,"dep lab",1,"ec",1990,5
"wilson","3832",1,1990-06-13,"0:00:00","",NA,10,"c",0.01,1,"dep lab",1,"ec",1990,6
"wilson","3832",1,1990-07-10,"0:00:00","",NA,7,"c",0.01,1,"dep lab",1,"ec",1990,7
"wilson","3832",1,1990-08-28,"0:00:00","",NA,6,"c",0.009,1,"dep lab",1,"ec",1990,8
"wilson","3832",1,1990-09-24,"0:00:00","",NA,8,"c",0.01,1,"dep lab",1,"ec",1990,9
"wilson","3832",1,1993-05-03,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1993,5
"wilson","3832",1,1993-05-03,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1993,5
"wilson","3832",1,1993-05-03,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1993,5
"wilson","3832",1,1993-05-03,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1993,5
"wilson","3832",1,1993-05-03,"0:00:00","cw","3",9,"g",0.009,1,"d",6,"pg",1993,5
"wilson","3832",1,1993-05-03,"0:00:00","cw","3",12,"g",0.01,1,"d",6,"pg",1993,5
"wilson","3832",1,1993-06-02,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1993,6
"wilson","3832",1,1993-06-02,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1993,6
"wilson","3832",1,1993-06-02,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1993,6
"wilson","3832",1,1993-06-02,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1993,6
"wilson","3832",1,1993-06-02,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1993,6
"wilson","3832",1,1993-06-02,"0:00:00","cw","3",13,"g",0.02,1,"d",6,"pg",1993,6
"wilson","3832",1,1993-07-06,"0:00:00","cw","3",1,"g",0.007,1,"d",6,"pg",1993,7
"wilson","3832",1,1993-07-06,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1993,7
"wilson","3832",1,1993-07-06,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1993,7
"wilson","3832",1,1993-07-06,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1993,7
"wilson","3832",1,1993-07-06,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1993,7
"wilson","3832",1,1993-07-06,"0:00:00","cw","3",13,"g",0.01,1,"d",6,"pg",1993,7
"wilson","3832",1,1993-08-05,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1993,8
"wilson","3832",1,1993-08-05,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1993,8
"wilson","3832",1,1993-08-05,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1993,8
"wilson","3832",1,1993-08-05,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1993,8
"wilson","3832",1,1993-08-05,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1993,8
"wilson","3832",1,1993-08-05,"0:00:00","cw","3",12,"g",0.06,1,"d",6,"pg",1993,8
"wilson","3832",1,1993-09-07,"0:00:00","cw","3",3,"g",0.009,1,"d",5,"pg",1993,9
"wilson","3832",1,1993-09-07,"0:00:00","cw","3",5,"g",0.01,1,"d",5,"pg",1993,9
"wilson","3832",1,1993-09-07,"0:00:00","cw","3",7,"g",0.01,1,"d",5,"pg",1993,9
"wilson","3832",1,1993-09-07,"0:00:00","cw","3",10,"g",0.02,1,"d",5,"pg",1993,9
"wilson","3832",1,1993-09-07,"0:00:00","cw","3",12,"g",0.17,1,"d",5,"pg",1993,9
"wilson","3832",1,1993-10-05,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1993,10
"wilson","3832",1,1993-10-05,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1993,10
"wilson","3832",1,1993-10-05,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1993,10
"wilson","3832",1,1993-10-05,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1993,10
"wilson","3832",1,1993-10-05,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1993,10
"wilson","3832",1,1993-10-05,"0:00:00","cw","3",12.5,"g",0.13,1,"d",6,"pg",1993,10
"wilson","3832",1,1994-05-04,"0:00:00","cw","3",1,"g",0.009,1,"d",6,"pg",1994,5
"wilson","3832",1,1994-05-04,"0:00:00","cw","3",3,"g",0.009,1,"d",6,"pg",1994,5
"wilson","3832",1,1994-05-04,"0:00:00","cw","3",5,"g",0.009,1,"d",6,"pg",1994,5
"wilson","3832",1,1994-05-04,"0:00:00","cw","3",7,"g",0.008,1,"d",6,"pg",1994,5
"wilson","3832",1,1994-05-04,"0:00:00","cw","3",10,"g",0.008,1,"d",6,"pg",1994,5
"wilson","3832",1,1994-05-04,"0:00:00","cw","3",12,"g",0.009,1,"d",6,"pg",1994,5
"wilson","3832",1,1994-06-07,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1994,6
"wilson","3832",1,1994-06-07,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1994,6
"wilson","3832",1,1994-06-07,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1994,6
"wilson","3832",1,1994-06-07,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1994,6
"wilson","3832",1,1994-06-07,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1994,6
"wilson","3832",1,1994-06-07,"0:00:00","cw","3",12.5,"g",0.01,1,"d",6,"pg",1994,6
"wilson","3832",1,1994-07-07,"0:00:00","cw","3",1,"g",0.007,1,"d",6,"pg",1994,7
"wilson","3832",1,1994-07-07,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1994,7
"wilson","3832",1,1994-07-07,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1994,7
"wilson","3832",1,1994-07-07,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1994,7
"wilson","3832",1,1994-07-07,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1994,7
"wilson","3832",1,1994-07-07,"0:00:00","cw","3",12.5,"g",0.01,1,"d",6,"pg",1994,7
"wilson","3832",1,1994-08-01,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1994,8
"wilson","3832",1,1994-08-01,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1994,8
"wilson","3832",1,1994-08-01,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1994,8
"wilson","3832",1,1994-08-01,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1994,8
"wilson","3832",1,1994-08-01,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1994,8
"wilson","3832",1,1994-08-01,"0:00:00","cw","3",12.5,"g",0.07,1,"d",6,"pg",1994,8
"wilson","3832",1,1994-09-13,"0:00:00","cw","3",1,"g",0.009,1,"d",6,"pg",1994,9
"wilson","3832",1,1994-09-13,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1994,9
"wilson","3832",1,1994-09-13,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1994,9
"wilson","3832",1,1994-09-13,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1994,9
"wilson","3832",1,1994-09-13,"0:00:00","cw","3",10,"g",0.02,1,"d",6,"pg",1994,9
"wilson","3832",1,1994-09-13,"0:00:00","cw","3",12,"g",0.13,1,"d",6,"pg",1994,9
"wilson","3832",1,1994-10-12,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1994,10
"wilson","3832",1,1994-10-12,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1994,10
"wilson","3832",1,1994-10-12,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1994,10
"wilson","3832",1,1994-10-12,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1994,10
"wilson","3832",1,1994-10-12,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1994,10
"wilson","3832",1,1994-10-12,"0:00:00","cw","3",12,"g",0.01,1,"d",6,"pg",1994,10
"wilson","3832",1,1995-05-11,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1995,5
"wilson","3832",1,1995-05-11,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1995,5
"wilson","3832",1,1995-05-11,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1995,5
"wilson","3832",1,1995-05-11,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1995,5
"wilson","3832",1,1995-05-11,"0:00:00","cw","3",10,"g",0.009,1,"d",6,"pg",1995,5
"wilson","3832",1,1995-05-11,"0:00:00","cw","3",12,"g",0.01,1,"d",6,"pg",1995,5
"wilson","3832",1,1995-06-06,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1995,6
"wilson","3832",1,1995-06-06,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1995,6
"wilson","3832",1,1995-06-06,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1995,6
"wilson","3832",1,1995-06-06,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1995,6
"wilson","3832",1,1995-06-06,"0:00:00","cw","3",10,"g",0.009,1,"d",6,"pg",1995,6
"wilson","3832",1,1995-06-06,"0:00:00","cw","3",12,"g",0.01,1,"d",6,"pg",1995,6
"wilson","3832",1,1995-07-06,"0:00:00","cw","3",1,"g",0.009,1,"d",6,"pg",1995,7
"wilson","3832",1,1995-07-06,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1995,7
"wilson","3832",1,1995-07-06,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1995,7
"wilson","3832",1,1995-07-06,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1995,7
"wilson","3832",1,1995-07-06,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1995,7
"wilson","3832",1,1995-07-06,"0:00:00","cw","3",12,"g",0.02,1,"d",6,"pg",1995,7
"wilson","3832",1,1995-08-07,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1995,8
"wilson","3832",1,1995-08-07,"0:00:00","cw","3",3,"g",0.009,1,"d",6,"pg",1995,8
"wilson","3832",1,1995-08-07,"0:00:00","cw","3",5,"g",0.009,1,"d",6,"pg",1995,8
"wilson","3832",1,1995-08-07,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1995,8
"wilson","3832",1,1995-08-07,"0:00:00","cw","3",10,"g",0.02,1,"d",6,"pg",1995,8
"wilson","3832",1,1995-08-07,"0:00:00","cw","3",12,"g",0.09,1,"d",6,"pg",1995,8
"wilson","3832",1,1995-09-08,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1995,9
"wilson","3832",1,1995-09-08,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1995,9
"wilson","3832",1,1995-09-08,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1995,9
"wilson","3832",1,1995-09-08,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1995,9
"wilson","3832",1,1995-09-08,"0:00:00","cw","3",10,"g",0.07,1,"d",6,"pg",1995,9
"wilson","3832",1,1995-09-08,"0:00:00","cw","3",13,"g",0.02,1,"d",6,"pg",1995,9
"wilson","3832",1,1995-10-11,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1995,10
"wilson","3832",1,1995-10-11,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1995,10
"wilson","3832",1,1995-10-11,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1995,10
"wilson","3832",1,1995-10-11,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1995,10
"wilson","3832",1,1995-10-11,"0:00:00","cw","3",9,"g",0.01,1,"d",6,"pg",1995,10
"wilson","3832",1,1995-10-11,"0:00:00","cw","3",11,"g",0.01,1,"d",6,"pg",1995,10
"wilson","3832",1,1996-05-22,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1996,5
"wilson","3832",1,1996-05-22,"0:00:00","cw","3",3,"g",0.008,1,"d",6,"pg",1996,5
"wilson","3832",1,1996-05-22,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1996,5
"wilson","3832",1,1996-05-22,"0:00:00","cw","3",7,"g",0.008,1,"d",6,"pg",1996,5
"wilson","3832",1,1996-05-22,"0:00:00","cw","3",10,"g",0.009,1,"d",6,"pg",1996,5
"wilson","3832",1,1996-05-22,"0:00:00","cw","3",12,"g",0.01,1,"d",6,"pg",1996,5
"wilson","3832",1,1996-06-20,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1996,6
"wilson","3832",1,1996-06-20,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1996,6
"wilson","3832",1,1996-06-20,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1996,6
"wilson","3832",1,1996-06-20,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1996,6
"wilson","3832",1,1996-06-20,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1996,6
"wilson","3832",1,1996-06-20,"0:00:00","cw","3",12,"g",0.01,1,"d",6,"pg",1996,6
"wilson","3832",1,1996-07-17,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1996,7
"wilson","3832",1,1996-07-17,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1996,7
"wilson","3832",1,1996-07-17,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1996,7
"wilson","3832",1,1996-07-17,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1996,7
"wilson","3832",1,1996-07-17,"0:00:00","cw","3",10,"g",0.02,1,"d",6,"pg",1996,7
"wilson","3832",1,1996-07-17,"0:00:00","cw","3",13,"g",0.02,1,"d",6,"pg",1996,7
"wilson","3832",1,1996-08-28,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1996,8
"wilson","3832",1,1996-08-28,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1996,8
"wilson","3832",1,1996-08-28,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1996,8
"wilson","3832",1,1996-08-28,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1996,8
"wilson","3832",1,1996-08-28,"0:00:00","cw","3",10,"g",0.07,1,"d",6,"pg",1996,8
"wilson","3832",1,1996-08-28,"0:00:00","cw","3",12,"g",0.14,1,"d",6,"pg",1996,8
"wilson","3832",1,1996-09-26,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1996,9
"wilson","3832",1,1996-09-26,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1996,9
"wilson","3832",1,1996-09-26,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1996,9
"wilson","3832",1,1996-09-26,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1996,9
"wilson","3832",1,1996-09-26,"0:00:00","cw","3",10,"g",0.04,1,"d",6,"pg",1996,9
"wilson","3832",1,1996-09-26,"0:00:00","cw","3",13,"g",0.24,1,"d",6,"pg",1996,9
"wilson","3832",1,1996-10-11,"0:00:00","cw","3",1,"g",0.02,1,"d",6,"pg",1996,10
"wilson","3832",1,1996-10-11,"0:00:00","cw","3",3,"g",0.02,1,"d",6,"pg",1996,10
"wilson","3832",1,1996-10-11,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1996,10
"wilson","3832",1,1996-10-11,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1996,10
"wilson","3832",1,1996-10-11,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1996,10
"wilson","3832",1,1996-10-11,"0:00:00","cw","3",13,"g",0.02,1,"d",6,"pg",1996,10
"wilson","3832",1,1997-05-21,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1997,5
"wilson","3832",1,1997-05-21,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1997,5
"wilson","3832",1,1997-05-21,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1997,5
"wilson","3832",1,1997-05-21,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1997,5
"wilson","3832",1,1997-05-21,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1997,5
"wilson","3832",1,1997-05-21,"0:00:00","cw","3",12.5,"g",0.01,1,"d",6,"pg",1997,5
"wilson","3832",1,1997-06-11,"0:00:00","cw","3",1,"g",0.009,1,"d",5,"pg",1997,6
"wilson","3832",1,1997-06-11,"0:00:00","cw","3",3,"g",0.01,1,"d",5,"pg",1997,6
"wilson","3832",1,1997-06-11,"0:00:00","cw","3",5,"g",0.01,1,"d",5,"pg",1997,6
"wilson","3832",1,1997-06-11,"0:00:00","cw","3",7,"g",0.01,1,"d",5,"pg",1997,6
"wilson","3832",1,1997-06-11,"0:00:00","cw","3",10,"g",0.01,1,"d",5,"pg",1997,6
"wilson","3832",1,1997-07-08,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1997,7
"wilson","3832",1,1997-07-08,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1997,7
"wilson","3832",1,1997-07-08,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1997,7
"wilson","3832",1,1997-07-08,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1997,7
"wilson","3832",1,1997-07-08,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1997,7
"wilson","3832",1,1997-07-08,"0:00:00","cw","3",12,"g",0.02,1,"d",6,"pg",1997,7
"wilson","3832",1,1997-08-12,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1997,8
"wilson","3832",1,1997-08-12,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1997,8
"wilson","3832",1,1997-08-12,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1997,8
"wilson","3832",1,1997-08-12,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1997,8
"wilson","3832",1,1997-08-12,"0:00:00","cw","3",10,"g",0.02,1,"d",6,"pg",1997,8
"wilson","3832",1,1997-08-12,"0:00:00","cw","3",12,"g",0.07,1,"d",6,"pg",1997,8
"wilson","3832",1,1997-09-10,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1997,9
"wilson","3832",1,1997-09-10,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1997,9
"wilson","3832",1,1997-09-10,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1997,9
"wilson","3832",1,1997-09-10,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1997,9
"wilson","3832",1,1997-09-10,"0:00:00","cw","3",10,"g",0.07,1,"d",6,"pg",1997,9
"wilson","3832",1,1997-09-10,"0:00:00","cw","3",12,"g",0.24,1,"d",6,"pg",1997,9
"wilson","3832",1,1997-10-03,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1997,10
"wilson","3832",1,1997-10-03,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1997,10
"wilson","3832",1,1997-10-03,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1997,10
"wilson","3832",1,1997-10-03,"0:00:00","cw","3",7,"g",0.02,1,"d",6,"pg",1997,10
"wilson","3832",1,1997-10-03,"0:00:00","cw","3",9,"g",0.01,1,"d",6,"pg",1997,10
"wilson","3832",1,1997-10-03,"0:00:00","cw","3",12,"g",0.25,1,"d",6,"pg",1997,10
"wilson","3832",1,1998-05-05,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1998,5
"wilson","3832",1,1998-05-05,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1998,5
"wilson","3832",1,1998-05-05,"0:00:00","cw","3",5,"g",0.02,1,"d",6,"pg",1998,5
"wilson","3832",1,1998-05-05,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1998,5
"wilson","3832",1,1998-05-05,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1998,5
"wilson","3832",1,1998-05-05,"0:00:00","cw","3",12,"g",0.01,1,"d",6,"pg",1998,5
"wilson","3832",1,1998-06-09,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1998,6
"wilson","3832",1,1998-06-09,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1998,6
"wilson","3832",1,1998-06-09,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1998,6
"wilson","3832",1,1998-06-09,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1998,6
"wilson","3832",1,1998-06-09,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1998,6
"wilson","3832",1,1998-06-09,"0:00:00","cw","3",12,"g",0.01,1,"d",6,"pg",1998,6
"wilson","3832",1,1998-07-07,"0:00:00","cw","3",1,"c",0.01,1,"d",1,"ec",1998,7
"wilson","3832",1,1998-07-07,"0:00:00","cw","3",3,"c",0.01,1,"d",1,"ec",1998,7
"wilson","3832",1,1998-07-07,"0:00:00","cw","3",5,"c",0.01,1,"d",1,"ec",1998,7
"wilson","3832",1,1998-07-07,"0:00:00","cw","3",7,"c",0.01,1,"d",1,"ec",1998,7
"wilson","3832",1,1998-07-07,"0:00:00","cw","3",10,"c",0.01,1,"d",1,"ec",1998,7
"wilson","3832",1,1998-07-07,"0:00:00","cw","3",12,"c",0.01,1,"d",1,"ec",1998,7
"wilson","3832",1,1998-08-04,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1998,8
"wilson","3832",1,1998-08-04,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1998,8
"wilson","3832",1,1998-08-04,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1998,8
"wilson","3832",1,1998-08-04,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1998,8
"wilson","3832",1,1998-08-04,"0:00:00","cw","3",10,"g",0.04,1,"d",6,"pg",1998,8
"wilson","3832",1,1998-08-04,"0:00:00","cw","3",12,"g",0.1,1,"d",6,"pg",1998,8
"wilson","3832",1,1998-09-09,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1998,9
"wilson","3832",1,1998-09-09,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1998,9
"wilson","3832",1,1998-09-09,"0:00:00","cw","3",5,"g",0.01,1,"d",6,"pg",1998,9
"wilson","3832",1,1998-09-09,"0:00:00","cw","3",7,"g",0.01,1,"d",6,"pg",1998,9
"wilson","3832",1,1998-09-09,"0:00:00","cw","3",10,"g",0.01,1,"d",6,"pg",1998,9
"wilson","3832",1,1998-09-09,"0:00:00","cw","3",12,"g",0.21,1,"d",6,"pg",1998,9
"wilson","3832",1,1998-10-07,"0:00:00","cw","3",1,"g",0.02,1,"d",6,"pg",1998,10
"wilson","3832",1,1998-10-07,"0:00:00","cw","3",3,"g",0.02,1,"d",6,"pg",1998,10
"wilson","3832",1,1998-10-07,"0:00:00","cw","3",5,"g",0.02,1,"d",6,"pg",1998,10
"wilson","3832",1,1998-10-07,"0:00:00","cw","3",7,"g",0.02,1,"d",6,"pg",1998,10
"wilson","3832",1,1998-10-07,"0:00:00","cw","3",10,"g",0.02,1,"d",6,"pg",1998,10
"wilson","3832",1,1998-10-07,"0:00:00","cw","3",12,"g",0.3,1,"d",6,"pg",1998,10
"wilson","3832",1,1999-05-17,"0:00:00","cw","3",1,"g",0.01,1,"d",6,"pg",1999,5
"wilson","3832",1,1999-05-17,"0:00:00","cw","3",3,"g",0.01,1,"d",6,"pg",1999,5
