"midas","lake","basin","date","depth","type","ph","color","conduct","alk","sampleid","year","month"
3814,"cochnewagon",1,"2014-06-18",6,"c",NA,NA,NA,20,"3814_1_2014-06-18",2014,6
3814,"cochnewagon",1,"2014-07-02",6.5,"c",NA,NA,NA,19.5,"3814_1_2014-07-02",2014,7
3814,"cochnewagon",1,"2014-07-17",6.5,"c",NA,NA,NA,20,"3814_1_2014-07-17",2014,7
3814,"cochnewagon",1,"2014-07-30",6,"c",NA,NA,NA,20.5,"3814_1_2014-07-30",2014,7
3814,"cochnewagon",1,"2014-08-15",6,"c",NA,NA,NA,20.5,"3814_1_2014-08-15",2014,8
3814,"cochnewagon",1,"2014-08-27",6.5,"c",NA,NA,NA,20,"3814_1_2014-08-27",2014,8
3814,"cochnewagon",1,"2014-09-10",5.5,"c",NA,NA,NA,20.5,"3814_1_2014-09-10",2014,9
3814,"cochnewagon",1,"2014-09-26",7,"c",NA,NA,NA,21,"3814_1_2014-09-26",2014,9
3814,"cochnewagon",1,"2014-10-09",7,"c",NA,NA,NA,21.5,"3814_1_2014-10-09",2014,10
3814,"cochnewagon",1,"2014-10-20",8,"c",NA,NA,NA,20.5,"3814_1_2014-10-20",2014,10
3814,"cochnewagon",1,"2014-10-31",8,"c",NA,NA,NA,NA,"3814_1_2014-10-31",2014,10
3814,"cochnewagon",1,"2015-05-15",7,"c",NA,NA,NA,19.5,"3814_1_2015-05-15",2015,5
3814,"cochnewagon",1,"2015-05-28",999.9,"c",NA,NA,NA,NA,"3814_1_2015-05-28",2015,5
3814,"cochnewagon",1,"2015-06-10",6,"c",NA,NA,NA,18.5,"3814_1_2015-06-10",2015,6
3814,"cochnewagon",1,"2015-06-24",7,"c",NA,NA,NA,19,"3814_1_2015-06-24",2015,6
3814,"cochnewagon",1,"2015-07-08",5.5,"c",NA,NA,NA,18,"3814_1_2015-07-08",2015,7
3814,"cochnewagon",1,"2015-07-22",6,"c",NA,NA,NA,18.5,"3814_1_2015-07-22",2015,7
3814,"cochnewagon",1,"2015-08-05",6,"c",NA,NA,NA,19.5,"3814_1_2015-08-05",2015,8
3814,"cochnewagon",1,"2015-08-18",6,"c",NA,NA,NA,19.5,"3814_1_2015-08-18",2015,8
3814,"cochnewagon",1,"2015-09-01",5,"c",NA,NA,NA,18.5,"3814_1_2015-09-01",2015,9
3814,"cochnewagon",1,"2015-09-16",6,"c",NA,NA,NA,20.5,"3814_1_2015-09-16",2015,9
3814,"cochnewagon",1,"2015-10-02",8,"c",NA,NA,NA,20.5,"3814_1_2015-10-02",2015,10
3814,"cochnewagon",1,"2015-10-14",8,"c",NA,NA,NA,19.5,"3814_1_2015-10-14",2015,10
3814,"cochnewagon",1,"2015-11-03",7.5,"c",NA,NA,NA,21,"3814_1_2015-11-03",2015,11
3814,"cochnewagon",1,"2016-05-04",8,"c",NA,NA,NA,19.5,"3814_1_2016-05-04",2016,5
3814,"cochnewagon",1,"2016-05-17",7,"c",NA,NA,NA,19,"3814_1_2016-05-17",2016,5
3814,"cochnewagon",1,"2016-06-01",5,"c",NA,NA,NA,19,"3814_1_2016-06-01",2016,6
3814,"cochnewagon",1,"2016-06-16",7,"c",NA,NA,NA,20.5,"3814_1_2016-06-16",2016,6
3814,"cochnewagon",1,"2016-07-06",6,"c",NA,NA,NA,20.5,"3814_1_2016-07-06",2016,7
3814,"cochnewagon",1,"2016-07-20",6,"c",NA,NA,NA,20.5,"3814_1_2016-07-20",2016,7
3814,"cochnewagon",1,"2016-08-03",5,"c",NA,NA,NA,19.5,"3814_1_2016-08-03",2016,8
3814,"cochnewagon",1,"2016-08-17",5,"c",NA,NA,NA,21,"3814_1_2016-08-17",2016,8
3814,"cochnewagon",1,"2016-08-31",6,"c",NA,NA,NA,20.5,"3814_1_2016-08-31",2016,8
3814,"cochnewagon",1,"2016-09-14",999.9,"c",NA,NA,NA,NA,"3814_1_2016-09-14",2016,9
3814,"cochnewagon",1,"2016-09-28",999.9,"c",NA,NA,NA,NA,"3814_1_2016-09-28",2016,9
3814,"cochnewagon",1,"2016-10-12",999.9,"c",NA,NA,NA,NA,"3814_1_2016-10-12",2016,10
3814,"cochnewagon",1,"2017-05-12",8,"c",NA,NA,NA,19.5,"3814_1_2017-05-12",2017,5
3814,"cochnewagon",1,"2017-05-24",8,"c",NA,NA,NA,18,"3814_1_2017-05-24",2017,5
3814,"cochnewagon",1,"2017-06-08",8,"c",NA,NA,NA,19,"3814_1_2017-06-08",2017,6
3814,"cochnewagon",1,"2017-06-20",6,"c",NA,NA,NA,20,"3814_1_2017-06-20",2017,6
3814,"cochnewagon",1,"2017-07-19",6,"c",NA,NA,NA,20,"3814_1_2017-07-19",2017,7
3814,"cochnewagon",1,"2017-07-31",5.5,"g",NA,NA,NA,20,"3814_1_2017-07-31",2017,7
3814,"cochnewagon",1,"2017-08-16",5,"c",NA,NA,NA,20.5,"3814_1_2017-08-16",2017,8
3814,"cochnewagon",1,"2017-08-31",6,"c",NA,NA,NA,20.5,"3814_1_2017-08-31",2017,8
3814,"cochnewagon",1,"2017-08-31",6,"c",NA,NA,NA,20,"3814_1_2017-08-31",2017,8
3814,"cochnewagon",1,"2017-09-13",7,"c",NA,NA,NA,19,"3814_1_2017-09-13",2017,9
3814,"cochnewagon",1,"2017-09-29",6,"c",NA,NA,NA,21.5,"3814_1_2017-09-29",2017,9
3814,"cochnewagon",1,"2017-10-11",7,"c",NA,NA,NA,21,"3814_1_2017-10-11",2017,10
3814,"cochnewagon",1,"2017-11-01",8,"c",NA,NA,NA,21,"3814_1_2017-11-01",2017,11
3814,"cochnewagon",1,"2018-05-18",7,"c",NA,NA,NA,22,"3814_1_2018-05-18",2018,5
3814,"cochnewagon",1,"2018-05-30",7,"c",NA,NA,NA,19,"3814_1_2018-05-30",2018,5
3814,"cochnewagon",1,"2018-06-13",6,"c",NA,NA,NA,19.5,"3814_1_2018-06-13",2018,6
3814,"cochnewagon",1,"2018-06-27",5.5,"c",NA,NA,NA,19.5,"3814_1_2018-06-27",2018,6
3814,"cochnewagon",1,"2018-07-11",5.5,"c",NA,NA,NA,20,"3814_1_2018-07-11",2018,7
3814,"cochnewagon",1,"2018-07-24",6,"c",NA,NA,NA,17.5,"3814_1_2018-07-24",2018,7
3814,"cochnewagon",1,"2018-08-07",6,"c",NA,NA,NA,21,"3814_1_2018-08-07",2018,8
3814,"cochnewagon",1,"2018-08-20",6,"c",NA,NA,NA,18.5,"3814_1_2018-08-20",2018,8
3814,"cochnewagon",1,"2018-09-06",6,"c",7.97,NA,NA,21,"3814_1_2018-09-06",2018,9
3814,"cochnewagon",1,"2018-09-20",6,"c",NA,NA,NA,19.5,"3814_1_2018-09-20",2018,9
3814,"cochnewagon",1,"2018-10-04",8,"c",NA,NA,NA,21,"3814_1_2018-10-04",2018,10
3814,"cochnewagon",1,"2018-10-17",7.5,"c",NA,NA,NA,22,"3814_1_2018-10-17",2018,10
3814,"cochnewagon",1,"2018-10-30",7,"c",NA,NA,NA,21,"3814_1_2018-10-30",2018,10
3814,"cochnewagon",1,"2019-05-16",7,"c",NA,NA,NA,20,"3814_1_2019-05-16",2019,5
3814,"cochnewagon",1,"2019-05-22",7,"c",NA,NA,NA,19,"3814_1_2019-05-22",2019,5
3814,"cochnewagon",1,"2019-05-29",0.1,"g",NA,NA,78,NA,"3814_1_2019-05-29",2019,5
3814,"cochnewagon",1,"2019-05-29",7.5,"g",NA,NA,NA,19,"3814_1_2019-05-29",2019,5
3814,"cochnewagon",1,"2019-05-29",1,"g",NA,NA,78,NA,"3814_1_2019-05-29",2019,5
3814,"cochnewagon",1,"2019-05-29",2,"g",NA,NA,78,NA,"3814_1_2019-05-29",2019,5
3814,"cochnewagon",1,"2019-05-29",3,"g",NA,NA,78,NA,"3814_1_2019-05-29",2019,5
3814,"cochnewagon",1,"2019-05-29",4,"g",NA,NA,78,NA,"3814_1_2019-05-29",2019,5
3814,"cochnewagon",1,"2019-05-29",5,"g",NA,NA,78,NA,"3814_1_2019-05-29",2019,5
3814,"cochnewagon",1,"2019-05-29",6,"g",NA,NA,78,NA,"3814_1_2019-05-29",2019,5
3814,"cochnewagon",1,"2019-05-29",7,"g",NA,NA,78,NA,"3814_1_2019-05-29",2019,5
3814,"cochnewagon",1,"2019-05-29",8,"g",NA,NA,79,NA,"3814_1_2019-05-29",2019,5
3814,"cochnewagon",1,"2019-05-29",6,"c",NA,NA,NA,17,"3814_1_2019-05-29",2019,5
3814,"cochnewagon",1,"2019-06-04",7,"c",NA,NA,NA,19,"3814_1_2019-06-04",2019,6
3814,"cochnewagon",1,"2019-06-04",1,"g",7.32,NA,NA,NA,"3814_1_2019-06-04",2019,6
3814,"cochnewagon",1,"2019-06-04",2,"g",7.32,NA,NA,NA,"3814_1_2019-06-04",2019,6
3814,"cochnewagon",1,"2019-06-04",3,"g",7.31,NA,NA,NA,"3814_1_2019-06-04",2019,6
3814,"cochnewagon",1,"2019-06-04",4,"g",7.3,NA,NA,NA,"3814_1_2019-06-04",2019,6
3814,"cochnewagon",1,"2019-06-04",5,"g",7.21,NA,99,NA,"3814_1_2019-06-04",2019,6
3814,"cochnewagon",1,"2019-06-04",6,"g",7.12,NA,97,NA,"3814_1_2019-06-04",2019,6
3814,"cochnewagon",1,"2019-06-04",7,"g",6.98,NA,97,NA,"3814_1_2019-06-04",2019,6
3814,"cochnewagon",1,"2019-06-04",7.5,"g",6.91,NA,95,NA,"3814_1_2019-06-04",2019,6
3814,"cochnewagon",1,"2019-06-04",0.1,"g",7.31,NA,NA,NA,"3814_1_2019-06-04",2019,6
3814,"cochnewagon",1,"2019-06-12",3,"g",7.56,NA,NA,NA,"3814_1_2019-06-12",2019,6
3814,"cochnewagon",1,"2019-06-12",6,"c",NA,NA,NA,20,"3814_1_2019-06-12",2019,6
3814,"cochnewagon",1,"2019-06-12",0.1,"g",7.56,NA,NA,NA,"3814_1_2019-06-12",2019,6
3814,"cochnewagon",1,"2019-06-12",2,"g",7.57,NA,NA,NA,"3814_1_2019-06-12",2019,6
3814,"cochnewagon",1,"2019-06-12",4,"g",7.48,NA,NA,NA,"3814_1_2019-06-12",2019,6
3814,"cochnewagon",1,"2019-06-12",5,"g",7.34,NA,NA,NA,"3814_1_2019-06-12",2019,6
3814,"cochnewagon",1,"2019-06-12",6,"g",7,NA,NA,NA,"3814_1_2019-06-12",2019,6
3814,"cochnewagon",1,"2019-06-12",7,"g",6.88,NA,NA,NA,"3814_1_2019-06-12",2019,6
3814,"cochnewagon",1,"2019-06-12",1,"g",7.57,NA,NA,NA,"3814_1_2019-06-12",2019,6
3814,"cochnewagon",1,"2019-06-13",7,"g",6.9,NA,NA,NA,"3814_1_2019-06-13",2019,6
3814,"cochnewagon",1,"2019-06-13",7.5,"g",6.8,NA,NA,NA,"3814_1_2019-06-13",2019,6
3814,"cochnewagon",1,"2019-06-13",6,"c",NA,NA,NA,19.5,"3814_1_2019-06-13",2019,6
3814,"cochnewagon",1,"2019-06-13",0.1,"g",7.59,NA,NA,NA,"3814_1_2019-06-13",2019,6
3814,"cochnewagon",1,"2019-06-13",1,"g",7.55,NA,NA,NA,"3814_1_2019-06-13",2019,6
3814,"cochnewagon",1,"2019-06-13",2,"g",7.54,NA,NA,NA,"3814_1_2019-06-13",2019,6
3814,"cochnewagon",1,"2019-06-13",3,"g",7.52,NA,NA,NA,"3814_1_2019-06-13",2019,6
3814,"cochnewagon",1,"2019-06-13",4,"g",7.5,NA,NA,NA,"3814_1_2019-06-13",2019,6
3814,"cochnewagon",1,"2019-06-13",5,"g",7.39,NA,NA,NA,"3814_1_2019-06-13",2019,6
3814,"cochnewagon",1,"2019-06-13",6,"g",7.01,NA,NA,NA,"3814_1_2019-06-13",2019,6
3814,"cochnewagon",1,"2019-06-14",0.1,"g",7.54,NA,NA,NA,"3814_1_2019-06-14",2019,6
3814,"cochnewagon",1,"2019-06-14",2,"g",7.51,NA,NA,NA,"3814_1_2019-06-14",2019,6
3814,"cochnewagon",1,"2019-06-14",3,"g",7.5,NA,NA,NA,"3814_1_2019-06-14",2019,6
3814,"cochnewagon",1,"2019-06-14",4,"g",7.5,NA,NA,NA,"3814_1_2019-06-14",2019,6
3814,"cochnewagon",1,"2019-06-14",5,"g",7.48,NA,NA,NA,"3814_1_2019-06-14",2019,6
3814,"cochnewagon",1,"2019-06-14",6,"g",7.21,NA,NA,NA,"3814_1_2019-06-14",2019,6
3814,"cochnewagon",1,"2019-06-14",7,"g",6.79,NA,NA,NA,"3814_1_2019-06-14",2019,6
3814,"cochnewagon",1,"2019-06-14",1,"g",7.54,NA,NA,NA,"3814_1_2019-06-14",2019,6
3814,"cochnewagon",1,"2019-06-19",6,"c",NA,NA,NA,18.5,"3814_1_2019-06-19",2019,6
3814,"cochnewagon",1,"2019-07-03",7,"c",NA,NA,NA,18,"3814_1_2019-07-03",2019,7
3814,"cochnewagon",1,"2019-07-16",0.1,"g",7.86,NA,NA,NA,"3814_1_2019-07-16",2019,7
3814,"cochnewagon",1,"2019-07-16",6,"c",NA,NA,NA,19.5,"3814_1_2019-07-16",2019,7
3814,"cochnewagon",1,"2019-07-16",1,"g",7.91,NA,NA,NA,"3814_1_2019-07-16",2019,7
3814,"cochnewagon",1,"2019-07-16",2,"g",7.95,NA,NA,NA,"3814_1_2019-07-16",2019,7
3814,"cochnewagon",1,"2019-07-16",3,"g",7.93,NA,NA,NA,"3814_1_2019-07-16",2019,7
3814,"cochnewagon",1,"2019-07-16",5,"g",7.81,NA,NA,NA,"3814_1_2019-07-16",2019,7
3814,"cochnewagon",1,"2019-07-16",6,"g",7.21,NA,NA,NA,"3814_1_2019-07-16",2019,7
3814,"cochnewagon",1,"2019-07-16",7,"g",6.73,NA,NA,NA,"3814_1_2019-07-16",2019,7
3814,"cochnewagon",1,"2019-07-16",7.7,"g",6.42,NA,NA,NA,"3814_1_2019-07-16",2019,7
3814,"cochnewagon",1,"2019-07-16",4,"g",7.98,NA,NA,NA,"3814_1_2019-07-16",2019,7
3814,"cochnewagon",1,"2019-07-31",6,"c",NA,NA,NA,20.5,"3814_1_2019-07-31",2019,7
3814,"cochnewagon",1,"2019-08-14",6,"c",NA,NA,NA,19.5,"3814_1_2019-08-14",2019,8
3814,"cochnewagon",1,"2019-08-27",4,"g",7.41,NA,NA,NA,"3814_1_2019-08-27",2019,8
3814,"cochnewagon",1,"2019-08-27",2,"g",7.39,NA,NA,NA,"3814_1_2019-08-27",2019,8
3814,"cochnewagon",1,"2019-08-27",0.1,"c",7.41,NA,NA,NA,"3814_1_2019-08-27",2019,8
3814,"cochnewagon",1,"2019-08-27",7,"c",NA,NA,NA,20,"3814_1_2019-08-27",2019,8
3814,"cochnewagon",1,"2019-08-27",1,"g",7.41,NA,NA,NA,"3814_1_2019-08-27",2019,8
3814,"cochnewagon",1,"2019-08-27",3,"g",7.38,NA,NA,NA,"3814_1_2019-08-27",2019,8
3814,"cochnewagon",1,"2019-08-27",6,"g",7.42,NA,NA,NA,"3814_1_2019-08-27",2019,8
3814,"cochnewagon",1,"2019-08-27",7,"g",7.41,NA,NA,NA,"3814_1_2019-08-27",2019,8
3814,"cochnewagon",1,"2019-08-27",7.5,"g",6.89,NA,NA,NA,"3814_1_2019-08-27",2019,8
3814,"cochnewagon",1,"2019-08-27",8,"g",6.45,NA,NA,NA,"3814_1_2019-08-27",2019,8
3814,"cochnewagon",1,"2019-08-27",5,"g",7.43,NA,NA,NA,"3814_1_2019-08-27",2019,8
3814,"cochnewagon",1,"2019-09-11",7,"c",NA,NA,NA,21,"3814_1_2019-09-11",2019,9
3814,"cochnewagon",1,"2019-09-25",7,"c",NA,NA,NA,20.5,"3814_1_2019-09-25",2019,9
3814,"cochnewagon",1,"2019-10-09",7,"c",NA,NA,NA,21,"3814_1_2019-10-09",2019,10
3814,"cochnewagon",1,"2019-10-22",7.5,"c",NA,NA,NA,20.5,"3814_1_2019-10-22",2019,10
3814,"cochnewagon",1,"2019-11-21",7,"c",NA,NA,NA,19,"3814_1_2019-11-21",2019,11
3814,"cochnewagon",1,"2020-05-18",7,"c",NA,NA,NA,18.5,"3814_1_2020-05-18",2020,5
3814,"cochnewagon",1,"2020-06-17",7,"c",NA,NA,NA,20.5,"3814_1_2020-06-17",2020,6
3814,"cochnewagon",1,"2020-07-15",7,"c",NA,NA,NA,19,"3814_1_2020-07-15",2020,7
3814,"cochnewagon",1,"2020-07-29",6,"c",NA,NA,NA,19.5,"3814_1_2020-07-29",2020,7
3814,"cochnewagon",1,"2020-08-12",6.5,"c",NA,NA,NA,21,"3814_1_2020-08-12",2020,8
3814,"cochnewagon",1,"2020-08-26",7,"c",NA,NA,NA,21,"3814_1_2020-08-26",2020,8
3814,"cochnewagon",1,"2020-09-09",7,"c",NA,NA,NA,21,"3814_1_2020-09-09",2020,9
3814,"cochnewagon",1,"2020-09-22",7,"c",NA,NA,NA,20.5,"3814_1_2020-09-22",2020,9
3814,"cochnewagon",1,"2020-10-14",7.5,"c",NA,NA,NA,21,"3814_1_2020-10-14",2020,10
3814,"cochnewagon",1,"2020-10-29",7,"c",NA,NA,NA,19.5,"3814_1_2020-10-29",2020,10
3828,"berry",1,"1999-05-13",5,"c",6.9,NA,NA,14.5,"3828_1_1999-05-13",1999,5
3828,"berry",1,"1999-06-08",4,"c",6.9,NA,NA,17.5,"3828_1_1999-06-08",1999,6
3828,"berry",1,"1999-07-08",5,"c",6.9,NA,NA,17.5,"3828_1_1999-07-08",1999,7
3828,"berry",1,"1999-08-09",5,"c",6.8,NA,NA,15,"3828_1_1999-08-09",1999,8
3828,"berry",1,"1999-09-08",5,"c",6.9,NA,NA,14.5,"3828_1_1999-09-08",1999,9
3828,"berry",1,"1999-10-15",7,"c",6.7,NA,NA,14.8,"3828_1_1999-10-15",1999,10
3828,"berry",1,"2002-05-21",8,"c",7.1,NA,NA,15.8,"3828_1_2002-05-21",2002,5
3828,"berry",1,"2002-06-21",3,"c",6.9,NA,NA,15.2,"3828_1_2002-06-21",2002,6
3828,"berry",1,"2002-07-17",3,"c",6.9,NA,NA,15,"3828_1_2002-07-17",2002,7
3828,"berry",1,"2002-08-20",4,"c",7,NA,NA,15,"3828_1_2002-08-20",2002,8
3828,"berry",1,"2002-09-20",5,"c",6.8,NA,NA,14.9,"3828_1_2002-09-20",2002,9
3828,"berry",1,"2002-10-23",5,"c",6.7,NA,NA,14.7,"3828_1_2002-10-23",2002,10
3828,"berry",1,"2005-05-13",8,"c",6.8,NA,NA,9.5,"3828_1_2005-05-13",2005,5
3828,"berry",1,"2005-07-05",4,"c",NA,NA,NA,16,"3828_1_2005-07-05",2005,7
3828,"berry",1,"2005-08-03",4,"c",NA,NA,NA,16,"3828_1_2005-08-03",2005,8
3828,"berry",1,"2005-09-09",4,"c",NA,NA,NA,16.5,"3828_1_2005-09-09",2005,9
3828,"berry",1,"2008-05-30",4,"c",6.8,NA,NA,20,"3828_1_2008-05-30",2008,5
3828,"berry",1,"2008-06-25",4,"c",7.1,NA,NA,20,"3828_1_2008-06-25",2008,6
3828,"berry",1,"2008-07-30",4,"c",7,NA,NA,21,"3828_1_2008-07-30",2008,7
3828,"berry",1,"2008-08-20",4,"c",6.8,NA,NA,NA,"3828_1_2008-08-20",2008,8
3828,"berry",1,"2008-09-25",5,"c",NA,NA,NA,24,"3828_1_2008-09-25",2008,9
3828,"berry",1,"2008-11-04",8,"c",6.8,NA,NA,22,"3828_1_2008-11-04",2008,11
3828,"berry",1,"2009-05-20",6,"c",NA,NA,NA,20.5,"3828_1_2009-05-20",2009,5
3828,"berry",1,"2009-06-18",4,"c",NA,NA,NA,22,"3828_1_2009-06-18",2009,6
3828,"berry",1,"2009-07-16",4,"c",NA,NA,NA,22,"3828_1_2009-07-16",2009,7
3828,"berry",1,"2009-08-10",3,"c",NA,NA,NA,24,"3828_1_2009-08-10",2009,8
3828,"berry",1,"2009-09-11",4,"c",NA,NA,NA,24,"3828_1_2009-09-11",2009,9
3828,"berry",1,"2009-10-15",8,"c",NA,NA,NA,25.5,"3828_1_2009-10-15",2009,10
3828,"berry",1,"2010-08-09",4,"c",NA,NA,NA,25,"3828_1_2010-08-09",2010,8
3828,"berry",1,"2011-06-03",4,"c",NA,NA,NA,17,"3828_1_2011-06-03",2011,6
3828,"berry",1,"2011-06-28",3.5,"c",NA,NA,NA,20.5,"3828_1_2011-06-28",2011,6
3828,"berry",1,"2011-07-21",3.5,"c",NA,NA,NA,21,"3828_1_2011-07-21",2011,7
3828,"berry",1,"2011-08-12",3.5,"c",NA,NA,NA,22,"3828_1_2011-08-12",2011,8
3828,"berry",1,"2011-09-26",5,"c",NA,NA,NA,22.5,"3828_1_2011-09-26",2011,9
3828,"berry",1,"2014-06-02",5,"c",NA,NA,NA,21,"3828_1_2014-06-02",2014,6
3828,"berry",1,"2014-06-19",4,"c",NA,NA,NA,22,"3828_1_2014-06-19",2014,6
3828,"berry",1,"2014-07-15",3.5,"c",NA,NA,NA,21.5,"3828_1_2014-07-15",2014,7
3828,"berry",1,"2014-08-14",3,"c",NA,NA,NA,23,"3828_1_2014-08-14",2014,8
3828,"berry",1,"2014-09-15",4,"c",NA,NA,NA,21,"3828_1_2014-09-15",2014,9
3828,"berry",1,"2017-05-25",6,"c",NA,NA,NA,20,"3828_1_2017-05-25",2017,5
3828,"berry",1,"2017-06-22",4,"c",NA,NA,NA,21,"3828_1_2017-06-22",2017,6
3828,"berry",1,"2017-07-20",3.5,"c",NA,NA,NA,22,"3828_1_2017-07-20",2017,7
3828,"berry",1,"2017-08-17",4,"c",NA,NA,NA,22,"3828_1_2017-08-17",2017,8
3828,"berry",1,"2017-09-14",5,"c",NA,NA,NA,21.5,"3828_1_2017-09-14",2017,9
3828,"berry",1,"2017-10-12",6,"c",NA,NA,NA,21,"3828_1_2017-10-12",2017,10
3830,"dexter",1,"1999-05-13",4,"c",7,NA,NA,16.5,"3830_1_1999-05-13",1999,5
3830,"dexter",1,"1999-06-08",4,"c",6.9,NA,NA,17,"3830_1_1999-06-08",1999,6
3830,"dexter",1,"1999-07-08",4,"c",7,NA,NA,18,"3830_1_1999-07-08",1999,7
3830,"dexter",1,"1999-08-09",5,"c",7,NA,NA,13.5,"3830_1_1999-08-09",1999,8
3830,"dexter",1,"1999-09-08",5,"c",6.9,NA,NA,14.5,"3830_1_1999-09-08",1999,9
3830,"dexter",1,"1999-10-15",7,"c",9.7,NA,NA,15,"3830_1_1999-10-15",1999,10
3830,"dexter",1,"2002-06-17",5,"c",7.1,NA,NA,15.9,"3830_1_2002-06-17",2002,6
3830,"dexter",1,"2002-07-17",4,"c",7.1,NA,NA,15.8,"3830_1_2002-07-17",2002,7
3830,"dexter",1,"2002-08-20",4,"c",7.2,NA,NA,15.5,"3830_1_2002-08-20",2002,8
3830,"dexter",1,"2002-09-20",5,"c",7,NA,NA,15.8,"3830_1_2002-09-20",2002,9
3830,"dexter",1,"2002-10-23",6,"c",7.1,NA,NA,15.5,"3830_1_2002-10-23",2002,10
3830,"dexter",1,"2005-05-05",6,"c",6.8,NA,NA,11.5,"3830_1_2005-05-05",2005,5
3830,"dexter",1,"2005-06-13",6,"c",NA,NA,NA,11,"3830_1_2005-06-13",2005,6
3830,"dexter",1,"2005-08-10",4,"c",NA,NA,NA,14.5,"3830_1_2005-08-10",2005,8
3830,"dexter",1,"2008-05-20",4,"c",6.9,NA,NA,17.5,"3830_1_2008-05-20",2008,5
3830,"dexter",1,"2008-06-13",4,"c",7.1,NA,NA,NA,"3830_1_2008-06-13",2008,6
3830,"dexter",1,"2008-07-16",4,"c",7.1,NA,NA,NA,"3830_1_2008-07-16",2008,7
3830,"dexter",1,"2008-08-20",4,"c",7.1,NA,NA,NA,"3830_1_2008-08-20",2008,8
3830,"dexter",1,"2008-09-25",5,"c",7,NA,NA,21,"3830_1_2008-09-25",2008,9
3830,"dexter",1,"2008-11-04",6,"c",6.7,NA,NA,20,"3830_1_2008-11-04",2008,11
3830,"dexter",1,"2009-05-21",5,"c",NA,NA,NA,19,"3830_1_2009-05-21",2009,5
3830,"dexter",1,"2009-06-17",4,"c",NA,NA,NA,20.5,"3830_1_2009-06-17",2009,6
3830,"dexter",1,"2009-07-15",4,"c",NA,NA,NA,19.5,"3830_1_2009-07-15",2009,7
3830,"dexter",1,"2009-08-11",3,"c",NA,NA,NA,21,"3830_1_2009-08-11",2009,8
3830,"dexter",1,"2009-09-10",4,"c",NA,NA,NA,22.5,"3830_1_2009-09-10",2009,9
3830,"dexter",1,"2009-10-14",7,"c",NA,NA,NA,23.5,"3830_1_2009-10-14",2009,10
3830,"dexter",1,"2011-05-24",6,"c",NA,NA,NA,16.5,"3830_1_2011-05-24",2011,5
3830,"dexter",1,"2011-06-15",999.9,"c",NA,NA,NA,NA,"3830_1_2011-06-15",2011,6
3830,"dexter",1,"2011-06-27",4,"c",NA,NA,NA,18,"3830_1_2011-06-27",2011,6
3830,"dexter",1,"2011-07-12",3.5,"c",NA,NA,NA,20,"3830_1_2011-07-12",2011,7
3830,"dexter",1,"2011-07-27",999.9,"c",NA,NA,NA,NA,"3830_1_2011-07-27",2011,7
3830,"dexter",1,"2011-08-11",4,"c",NA,NA,NA,19,"3830_1_2011-08-11",2011,8
3830,"dexter",1,"2011-09-12",4.5,"c",NA,NA,NA,19,"3830_1_2011-09-12",2011,9
3830,"dexter",1,"2014-06-02",5,"c",NA,NA,NA,19.5,"3830_1_2014-06-02",2014,6
3830,"dexter",1,"2014-06-16",4,"c",NA,NA,NA,19,"3830_1_2014-06-16",2014,6
3830,"dexter",1,"2014-07-14",4,"c",NA,NA,NA,21,"3830_1_2014-07-14",2014,7
3830,"dexter",1,"2014-08-07",4,"c",NA,NA,NA,22,"3830_1_2014-08-07",2014,8
3830,"dexter",1,"2014-09-08",3.5,"c",NA,NA,NA,21.5,"3830_1_2014-09-08",2014,9
3830,"dexter",1,"2017-05-04",6,"c",NA,NA,NA,18,"3830_1_2017-05-04",2017,5
3830,"dexter",1,"2017-06-19",4,"c",NA,NA,NA,18.5,"3830_1_2017-06-19",2017,6
3830,"dexter",1,"2017-07-17",4,"c",NA,NA,NA,21,"3830_1_2017-07-17",2017,7
3830,"dexter",1,"2017-08-16",4,"c",NA,NA,NA,20,"3830_1_2017-08-16",2017,8
3830,"dexter",1,"2017-09-12",4.5,"c",NA,NA,NA,19.5,"3830_1_2017-09-12",2017,9
3830,"dexter",1,"2017-10-10",5,"c",NA,NA,NA,20,"3830_1_2017-10-10",2017,10
3830,"dexter",1,"2019-08-27",6,"c",6.1,NA,87,NA,"3830_1_2019-08-27",2019,8
3830,"dexter",1,"2019-08-27",2,"c",7.6,NA,85,NA,"3830_1_2019-08-27",2019,8
3832,"wilson",1,"2000-05-03",10,"c",6.9,NA,NA,12.5,"3832_1_2000-05-03",2000,5
3832,"wilson",1,"2000-06-06",10,"c",7.1,NA,NA,16.5,"3832_1_2000-06-06",2000,6
3832,"wilson",1,"2000-07-07",8,"c",7,NA,NA,15.5,"3832_1_2000-07-07",2000,7
3832,"wilson",1,"2000-08-01",6,"c",6.8,NA,NA,14.5,"3832_1_2000-08-01",2000,8
3832,"wilson",1,"2000-09-06",7,"c",6.9,NA,NA,14.5,"3832_1_2000-09-06",2000,9
3832,"wilson",1,"2000-10-03",10,"c",7,NA,NA,15,"3832_1_2000-10-03",2000,10
3832,"wilson",1,"2001-05-03",10,"c",7,NA,NA,14.5,"3832_1_2001-05-03",2001,5
3832,"wilson",1,"2001-06-07",7,"c",6.9,NA,NA,14.5,"3832_1_2001-06-07",2001,6
3832,"wilson",1,"2001-07-05",6,"c",7,NA,NA,15.5,"3832_1_2001-07-05",2001,7
3832,"wilson",1,"2001-08-06",7,"c",7,NA,NA,15.5,"3832_1_2001-08-06",2001,8
